#Time Ao_1 VAD_1 Ao_1 VAD_1 Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
0.3899 3.4434 33.2768 3.4434 33.2768 3.4434 33.2768 5.6749 52.91 4.3647 33.6732 8.0445 35.4499 9.94 45.4801 3.5124 27.9407 5.9995 39.17 3.9425 42.9848 7.3396 49.741 6.0383 46.1572 4.3905 30.9104 8.8341 29.487 3.5784 36.374 5.2254 34.3938 4.4176 46.9784 5.6003 43.7053 4.0805 40.9449 7.1294 50.6558 7.6255 37.3769 11.9314 53.6475 4.4075 29.816 8.8196 29.5544 3.7765 38.0647 5.047 32.6683 4.7196 43.3954 5.6712 44.6442 4.0538 42.8633 7.2544 50.0118 7.5423 39.0577 11.2067 54.6492 5.0368 34.6015 11.0163 51.4649 2.785 32.6018 4.5193 37.9874 4.1763 49.5642 3.7142 27.5972 4.3858 38.4345 6.9134 44.1919 9.7435 48.3865 8.6424 44.2369 2.793 31.4656 4.6808 29.7905 4.6268 36.0003 5.3644 34.3537 9.5579 46.5692 4.7812 43.9089 4.8042 40.408 3.7595 50.9252 3.8883 37.866 9.2943 53.6581 4.3505 30.841 5.3341 30.7713 3.437 35.9232 6.9749 33.9639 4.3299 46.8309 5.3105 43.8578 4.0439 40.4484 8.0987 50.3964 7.5878 37.3812 11.5183 53.9693
0.3942 3.9116 33.5203 3.9116 33.5203 3.9116 33.5203 7.2324 53.1796 4.7748 33.9166 8.6234 35.7316 11.3768 45.8122 3.6587 28.1046 6.6754 39.4543 5.9283 43.2415 9.0588 50.0371 6.6688 46.4434 5.1006 31.1452 9.6785 29.7869 4.0275 36.6103 5.6377 34.6486 6.0511 47.2437 6.772 43.9933 4.6646 41.1748 8.948 50.9637 8.8976 37.6904 12.9762 53.9466 4.8842 30.0321 9.7609 29.8568 4.3866 38.3149 5.3464 32.9136 6.0706 43.6613 6.8069 44.9335 4.659 43.0916 8.913 50.3186 8.8944 39.3709 12.5352 54.9503 5.7225 34.8315 12.9537 51.8029 2.931 32.7933 4.8795 38.2372 6.0337 49.8341 3.8081 27.7097 4.7091 38.6357 7.9257 44.4885 11.0749 48.7019 9.75 44.5561 3.0432 31.6961 5.5983 30.0522 5.1556 36.2623 5.7856 34.6085 10.9601 46.8916 6.0024 44.1626 5.318 40.692 5.6464 51.1811 5.0063 38.1453 10.5639 53.9679 5.1428 31.0791 5.6039 31.0104 4.0545 36.1779 7.4752 34.2423 6.013 47.0979 6.4708 44.1409 4.969 40.6916 9.7291 50.7151 8.9235 37.6965 12.3292 54.2635
0.3985 4.162 33.7621 4.162 33.7621 4.162 33.7621 8.155 53.4798 5.0778 34.1563 8.9799 36.0156 12.2903 46.1635 3.7411 28.2615 7.0398 39.7394 7.3047 43.5418 10.0926 50.3759 7.0504 46.7332 5.5554 31.3897 10.2206 30.0935 4.2671 36.8449 5.891 34.8977 7.0662 47.5391 7.4786 44.2996 5.0123 41.4089 10.1784 51.3015 9.7552 38.0166 13.587 54.2766 5.156 30.2509 10.3611 30.1674 4.7238 38.5675 5.5585 33.1519 6.8939 43.9543 7.4971 45.2426 5.0068 43.3262 10.1455 50.655 9.8077 39.6976 13.2906 55.2857 6.1348 35.0791 14.3046 52.1813 3.0007 32.9764 5.0979 38.4802 7.2478 50.1375 3.8448 27.8166 4.8824 38.8356 8.5686 44.8027 11.9425 49.0423 10.4079 44.8871 3.162 31.9195 6.1857 30.3287 5.5108 36.5222 6.0592 34.8585 11.8689 47.2332 6.7914 44.4428 5.6169 40.9736 6.9475 51.4809 5.5926 38.4392 11.3966 54.2975 5.6092 31.3275 5.7552 31.2424 4.4259 36.4354 7.7359 34.5205 7.1461 47.3987 7.202 44.4388 5.5139 40.9491 10.7507 51.0719 9.7757 38.0261 12.7055 54.5809
0.4028 4.3061 33.9933 4.3061 33.9933 4.3061 33.9933 8.7297 53.7909 5.2304 34.3863 9.1656 36.2912 12.9222 46.5154 3.7966 28.4082 7.2631 40.0137 8.201 43.8665 10.7267 50.7308 7.2498 47.0127 5.8105 31.6318 10.5363 30.3949 4.3855 37.0683 6.0116 35.1346 7.752 47.8452 7.9218 44.6041 5.1972 41.6381 10.979 51.6505 10.3297 38.3394 13.8509 54.6114 5.313 30.4639 10.7284 30.474 4.9424 38.8114 5.6485 33.3772 7.374 44.2541 7.9252 45.5502 5.2144 43.5563 10.9133 51.0017 10.3838 40.0212 13.6949 55.6288 6.4384 35.329 15.1199 52.5738 3.0381 33.1467 5.2173 38.7102 8.006 50.4531 3.8367 27.9143 4.9506 39.0281 8.9804 45.1184 12.5126 49.3852 10.814 45.2131 3.2363 32.129 6.5016 30.6055 5.678 36.7721 6.1233 35.0967 12.4452 47.5746 7.2733 44.7297 5.8006 41.242 7.7435 51.8028 5.9954 38.7309 11.8818 54.6287 5.8742 31.5733 5.829 31.4625 4.6476 36.6844 7.9064 34.7889 7.879 47.7128 7.6507 44.7328 5.8562 41.2067 11.3403 51.4434 10.3082 38.3526 12.8692 54.8991
0.4071 4.3844 34.2116 4.3844 34.2116 4.3844 34.2116 9.0392 54.0947 5.2544 34.6016 9.291 36.5511 13.2654 46.8564 3.7733 28.5439 7.3834 40.2727 8.7319 44.1941 11.1007 51.0844 7.3455 47.2762 5.9535 31.8631 10.7161 30.6817 4.394 37.2773 6.0266 35.3556 8.0778 48.1466 8.125 44.8985 5.3093 41.8554 11.4754 51.9929 10.6617 38.6496 13.9612 54.9388 5.3967 30.6652 10.9337 30.7659 5.055 39.0411 5.6235 33.5868 7.6506 44.5479 8.1513 45.8467 5.3321 43.7746 11.3859 51.3423 10.7334 40.332 13.8971 55.9649 6.57 35.5702 15.606 52.9627 3.0287 33.3033 5.2671 38.9243 8.4548 50.7661 3.8414 28.0049 5.0035 39.209 9.1178 45.4228 12.77 49.7169 11.0173 45.5246 3.2724 32.3242 6.6821 30.8709 5.7376 37.0061 6.2097 35.3191 12.7504 47.9052 7.5788 45.0107 5.8726 41.4941 8.2173 52.1266 6.1935 39.0122 12.1477 54.9493 6.0316 31.8085 5.8633 31.6667 4.7575 36.9198 8.0235 35.0414 8.3254 48.0231 7.8767 45.0161 6.0591 41.4548 11.6643 51.8101 10.6423 38.6656 12.9007 55.2057
0.4114 4.4171 34.4143 4.4171 34.4143 4.4171 34.4143 9.183 54.3841 5.3375 34.8002 9.3082 36.7921 13.4285 47.1775 3.7802 28.6678 7.4461 40.5123 9.0524 44.5123 11.3062 51.4242 7.3847 47.5206 6.0114 32.0796 10.7959 30.9499 4.4288 37.4708 6.0404 35.5591 8.2833 48.4332 8.2492 45.1754 5.3547 42.0578 11.7733 52.3185 10.8369 38.9424 13.9404 55.2481 5.4276 30.8523 11.0383 31.0392 5.0603 39.2546 5.6273 33.7794 7.8078 44.8261 8.2706 46.1255 5.3793 43.978 11.6484 51.6658 10.9247 40.626 13.947 56.2836 6.5683 35.7975 15.86 53.3349 3.03 33.4468 5.2932 39.1212 8.7276 51.065 3.8256 28.0875 5.0131 39.3763 9.213 45.7081 12.9349 50.0305 11.1277 45.816 3.235 32.5033 6.7884 31.1211 5.7384 37.2221 6.2376 35.5243 12.9648 48.216 7.6707 45.2771 5.918 41.7265 8.4662 52.4399 6.3433 39.2779 12.278 55.2514 6.0964 32.0288 5.802 31.8545 4.7463 37.1392 8.0157 35.2747 8.5317 48.3185 8.0163 45.2821 6.1678 41.6885 11.8166 52.1588 10.8126 38.9604 12.8481 55.4941
0.4156 4.3903 34.6 4.3903 34.6 4.3903 34.6 9.2608 54.6544 5.2895 34.9831 9.2891 37.0134 13.5439 47.4758 3.7776 28.78 7.4604 40.7327 9.2249 44.8119 11.3596 51.7419 7.3976 47.7449 6.056 32.2784 10.8393 31.1975 4.4442 37.6475 6.0499 35.7453 8.3939 48.7016 8.316 45.431 5.37 42.2436 11.8902 52.6239 10.9421 39.2153 13.8818 55.5361 5.3877 31.0231 11.0866 31.2917 5.0966 39.4504 5.645 33.9553 7.8957 45.0862 8.3317 46.3824 5.4016 44.1649 11.8018 51.969 11.0309 40.8995 13.8981 56.5809 6.5471 36.0071 15.9823 53.6835 3.025 33.5767 5.3006 39.3013 8.8694 51.3456 3.8141 28.1611 5.0116 39.5292 9.2366 45.9729 12.9942 50.3215 11.128 46.0854 3.2517 32.6655 6.8311 31.3534 5.7598 37.4208 6.2465 35.7122 13.0234 48.5046 7.7484 45.5251 5.9358 41.9399 8.5871 52.7346 6.3342 39.5243 12.3458 55.5317 6.0968 32.2313 5.8056 32.0259 4.7531 37.341 7.9766 35.4886 8.6677 48.5957 8.0955 45.5274 6.2117 41.9047 11.8621 52.4857 10.9244 39.234 12.7587 55.7612
0.4199 4.385 34.771 4.385 34.771 4.385 34.771 9.2803 54.9027 5.2956 35.1497 9.3102 37.2154 13.5404 47.7501 3.7804 28.8821 7.4682 40.934 9.3082 45.0903 11.3599 52.0352 7.3805 47.9495 5.997 32.4612 10.8447 31.4251 4.448 37.8084 6.0565 35.9149 8.4358 48.9492 8.3253 45.6665 5.3775 42.4127 11.9602 52.9053 11.0097 39.4677 13.7845 55.7995 5.3814 31.1798 11.0231 31.5237 5.1133 39.629 5.6607 34.1155 7.8877 45.3257 8.3493 46.6189 5.4041 44.3351 11.8694 52.2482 11.0811 41.152 13.8301 56.8538 6.5743 36.2 16.0063 54.0061 3.0232 33.6942 5.3078 39.4655 8.9224 51.605 3.8197 28.2283 5.0041 39.6678 9.2236 46.2149 13.0052 50.5892 11.1219 46.3315 3.2368 32.8138 6.8504 31.5661 5.7688 37.6017 6.2396 35.8838 13.0096 48.7695 7.7858 45.7539 5.9374 42.1343 8.6524 53.0078 6.3716 39.7512 12.3352 55.789 6.0798 32.4177 5.7916 32.1821 4.7873 37.5257 7.9453 35.6837 8.7199 48.8516 8.1211 45.7534 6.2374 42.1026 11.8765 52.7865 10.9808 39.4867 12.6455 56.0047
0.4242 4.3908 34.9266 4.3908 34.9266 4.3908 34.9266 9.2793 55.13 5.3063 35.3018 9.2388 37.3992 13.4968 47.9992 3.7705 28.974 7.4622 41.1175 9.3147 45.3467 11.327 52.3037 7.3781 48.1356 5.9789 32.6276 10.7465 31.6329 4.4485 37.9548 6.0525 36.0692 8.4525 49.1747 8.3318 45.8811 5.3759 42.5671 11.9775 53.1632 11.0293 39.6996 13.6594 56.0387 5.3636 31.3222 11.0661 31.7358 5.1092 39.7919 5.6402 34.261 7.8978 45.5435 8.3362 46.834 5.3992 44.4905 11.8746 52.5039 11.0912 41.3835 13.7346 57.1021 6.5604 36.3756 15.9754 54.3018 3.0214 33.8006 5.2977 39.615 8.9596 51.8418 3.8103 28.2882 4.9968 39.794 9.2065 46.4355 12.9871 50.8336 11.0809 46.5551 3.2406 32.9476 6.8133 31.7608 5.7698 37.7664 6.2347 36.04 12.986 49.0099 7.7749 45.9629 5.9382 42.3116 8.6738 53.2591 6.3828 39.9598 12.3191 56.0242 6.0672 32.5877 5.8005 32.324 4.7982 37.6945 7.9417 35.8611 8.7375 49.0851 8.135 45.9594 6.2376 42.2838 11.8148 53.0616 10.9743 39.7184 12.5541 56.2254
0.4285 4.3905 35.0686 4.3905 35.0686 4.3905 35.0686 9.2593 55.3368 5.2994 35.4398 9.205 37.5646 13.465 48.2262 3.7749 29.0563 7.4225 41.2843 9.3185 45.5806 11.2782 52.5477 7.3384 48.3045 5.9793 32.7777 10.6839 31.8206 4.446 38.0871 6.0211 36.2082 8.4467 49.381 8.3088 46.0766 5.3531 42.7068 11.9793 53.3983 10.9727 39.9121 13.5504 56.2553 5.3651 31.45 11.0293 31.9273 5.1058 39.9394 5.6191 34.392 7.8793 45.7426 8.3172 47.0296 5.3822 44.6311 11.8809 52.737 11.0866 41.5955 13.644 57.3274 6.5591 36.5338 15.8675 54.5698 3.0173 33.8963 5.2795 39.7496 8.943 52.0587 3.8019 28.342 4.9692 39.9078 9.1759 46.6355 12.931 51.0562 11.0402 46.7582 3.2389 33.069 6.7505 31.938 5.7715 37.9158 6.2055 36.1807 12.9255 49.229 7.7615 46.1523 5.9194 42.4726 8.6546 53.488 6.3848 40.1499 12.264 56.2382 6.0743 32.7409 5.782 32.4511 4.8026 37.8479 7.9119 36.0209 8.7337 49.2988 8.112 46.1469 6.2294 42.4483 11.7935 53.3116 10.9897 39.9303 12.4265 56.4251
0.4328 4.3917 35.1975 4.3917 35.1975 4.3917 35.1975 9.2269 55.5244 5.2955 35.5655 9.1506 37.714 13.4154 48.4318 3.7662 29.1309 7.4029 41.4341 9.318 45.7929 11.2207 52.7691 7.3083 48.4567 5.9679 32.9145 10.709 31.991 4.441 38.2071 6.0057 36.3337 8.4283 49.5676 8.2943 46.254 5.3459 42.8324 11.9441 53.6126 10.951 40.1055 13.4693 56.4516 5.3509 31.5665 10.974 32.1016 5.1045 40.0732 5.5969 34.5101 7.8565 45.9226 8.3011 47.2069 5.3754 44.7575 11.8398 52.9493 11.0575 41.7884 13.5754 57.5319 6.5231 36.6779 15.7927 54.8135 3.0138 33.9827 5.2632 39.8711 8.9483 52.2553 3.7939 28.3901 4.9594 40.0098 9.1419 46.8171 12.8646 51.2577 11.0033 46.943 3.2407 33.1785 6.7414 32.0988 5.7589 38.0517 6.1952 36.308 12.9046 49.4276 7.7332 46.3249 5.9059 42.6172 8.6387 53.6956 6.3809 40.3233 12.1988 56.4317 6.0819 32.8808 5.762 32.5661 4.8004 37.9874 7.8656 36.165 8.7284 49.4923 8.1074 46.317 6.2176 42.5967 11.731 53.5385 10.9184 40.1231 12.3576 56.6059
0.4371 4.3939 35.3151 4.3939 35.3151 4.3939 35.3151 9.1892 55.6944 5.2759 35.6794 9.1277 37.8485 13.396 48.6207 3.7651 29.1975 7.3678 41.5702 9.291 45.9861 11.1691 52.9695 7.2773 48.5938 5.9608 33.0376 10.6095 32.1448 4.4428 38.3156 5.9945 36.4469 8.4038 49.737 8.2761 46.4153 5.3288 42.9465 11.8953 53.8073 10.913 40.2807 13.4194 56.6311 5.3541 31.671 10.8587 32.2589 5.0957 40.1943 5.5853 34.6165 7.83 46.086 8.2732 47.3678 5.3561 44.8724 11.7959 53.1423 11.0114 41.9633 13.5347 57.7188 6.4991 36.8074 15.72 55.0338 3.0171 34.0605 5.2564 39.9807 8.9201 52.4341 3.8343 28.4335 4.9458 40.1024 9.0995 46.9814 12.778 51.4395 11.0059 47.1124 3.2379 33.2779 6.7526 32.2447 5.7346 38.1745 6.1737 36.4225 12.8694 49.6097 7.712 46.4808 5.877 42.7483 8.6076 53.8845 6.3745 40.4812 12.1286 56.6067 6.0566 33.0067 5.7491 32.6693 4.7996 38.114 7.8384 36.2948 8.699 49.6681 8.0899 46.4718 6.2051 42.7318 11.6521 53.7441 10.8848 40.2978 12.3032 56.7711
0.4414 4.411 35.422 4.411 35.422 4.411 35.422 9.1541 55.8484 5.3401 35.7814 9.0935 37.9709 13.3903 48.7948 3.9112 29.2572 7.3549 41.6925 9.2523 46.1608 11.1174 53.1511 7.2525 48.7175 5.9516 33.1491 10.6132 32.2859 4.4815 38.414 6.1833 36.5497 8.3813 49.8902 8.2298 46.5616 5.3191 43.049 11.8132 53.9826 10.8663 40.4402 13.4088 56.7961 5.3295 31.7656 10.841 32.403 5.1204 40.3042 5.8359 34.7132 7.8067 46.2337 8.2273 47.5136 5.3429 44.9756 11.7183 53.3161 10.9796 42.1219 13.4866 57.8908 6.4722 36.9245 15.6388 55.2351 3.1021 34.1307 5.3963 40.0803 8.8863 52.596 3.8454 28.4651 4.925 40.1853 9.0464 47.1286 12.6878 51.6039 11.0343 47.2689 3.2347 33.3678 6.7403 32.377 5.8144 38.2845 6.3423 36.527 12.8953 49.7775 7.6829 46.6221 5.9945 42.8662 8.5795 54.055 6.3661 40.6251 12.072 56.7648 6.0425 33.1208 6.0165 32.7639 4.8226 38.2293 7.8287 36.4128 8.6781 49.8272 8.0615 46.6123 6.1841 42.8534 11.5653 53.9286 10.8391 40.4567 12.2862 56.923
0.4456 4.5271 35.5161 4.5271 35.5161 4.5271 35.5161 9.1036 55.9881 5.6102 35.8716 9.2695 38.0838 13.4066 48.9572 4.0828 29.2995 7.6938 41.8047 9.2227 46.3194 11.0509 53.3151 7.516 48.8298 6.0673 33.2498 10.7763 32.4167 4.6293 38.5011 6.6931 36.6379 8.3453 50.0292 8.1928 46.6931 5.413 43.1417 11.7462 54.1416 10.8807 40.5849 13.3782 56.95 5.5 31.8508 11.0168 32.5362 5.2094 40.4027 6.4412 34.7939 7.7807 46.3678 8.1904 47.6445 5.428 45.069 11.6504 53.4736 10.9464 42.2663 13.4944 58.0513 6.4502 37.03 15.5994 55.42 3.2271 34.1864 5.8478 40.1674 8.8603 52.7431 3.5633 28.4629 5.1156 40.2603 8.9785 47.2617 12.6388 51.7528 11.0656 47.4157 3.3781 33.4464 6.9159 32.4972 6.1021 38.3806 6.8601 36.6171 12.885 49.9336 7.6591 46.7498 6.3485 42.9697 8.5373 54.2094 6.4595 40.7557 12.0027 56.908 6.152 33.2239 6.6652 32.8423 4.8795 38.3328 8.2135 36.5215 8.6486 49.9717 8.0216 46.7387 6.1729 42.9636 11.5026 54.0952 10.8515 40.601 12.2747 57.0648
0.4499 4.8533 35.5968 4.8533 35.5968 4.8533 35.5968 9.0522 56.1141 6.1679 35.9432 10.0327 38.1821 13.5545 49.11 4.0786 29.3065 8.5084 41.8954 9.1768 46.4627 10.9729 53.4619 8.299 48.9228 6.509 33.3369 11.4803 32.5349 5.0161 38.5719 7.535 36.707 8.4271 50.1552 8.4994 46.8121 5.7743 43.2214 11.6934 54.2849 11.3325 40.7181 13.337 57.0928 6.0041 31.9218 11.6903 32.6574 5.6054 40.4874 7.2614 34.8542 7.9075 46.4892 8.5098 47.7627 5.7699 45.1501 11.6159 53.6155 11.4239 42.3993 13.4494 58.2002 6.7552 37.1256 15.6055 55.5912 3.2183 34.2095 6.5547 40.2347 8.8957 52.8764 2.8462 28.3994 5.5229 40.3194 9.3715 47.3813 12.6182 51.8896 11.5298 47.5529 3.6109 33.5072 7.3231 32.6009 6.7413 38.4585 7.7091 36.6884 13.1285 50.0805 7.7586 46.8658 7.1109 43.0567 8.5236 54.349 6.765 40.8688 11.9735 57.0398 6.579 33.3133 7.5197 32.8998 5.1712 38.4233 9.1284 36.6074 8.7196 50.1027 8.3117 46.8531 6.3878 43.063 11.4219 54.2449 11.3354 40.7333 12.227 57.1962
0.4542 5.2712 35.6483 5.2712 35.6483 5.2712 35.6483 9.4905 56.2273 6.7833 35.9865 11.0554 38.2567 14.3388 49.2457 3.4923 29.2479 9.5815 41.9634 9.5195 46.5931 11.3629 53.5949 9.3952 48.9915 7.1787 33.4045 12.6484 32.6274 5.3042 38.6136 8.2364 36.7512 8.9164 50.2644 9.3197 46.9075 6.2909 43.2798 12.2476 54.4156 12.4199 40.8251 13.5788 57.2256 6.5545 31.9687 12.857 32.7531 6.1715 40.5484 7.8616 34.8854 8.5022 46.5919 9.3539 47.8575 6.2703 45.2113 12.1673 53.7448 12.4952 42.5061 13.6891 58.3383 7.482 37.2017 15.8704 55.7524 2.7203 34.1688 7.1333 40.2722 9.2879 52.994 1.8546 28.2543 5.7051 40.3502 10.3763 47.4764 13.2611 52.0164 12.5609 47.6609 3.7561 33.5269 8.1315 32.6825 7.4458 38.5108 8.4711 36.7358 14.0102 50.2077 8.2576 46.9665 7.9701 43.118 8.8467 54.4757 7.4563 40.9637 12.6498 57.1618 7.1798 33.3832 8.1209 32.9292 5.6063 38.4917 10.2481 36.6716 9.158 50.2165 9.0517 46.945 6.9727 43.1445 12.0783 54.3811 12.4153 40.8388 12.7128 57.3183
0.4585 5.3129 35.6511 5.3129 35.6511 5.3129 35.6511 10.4067 56.3135 6.9042 35.9841 11.8842 38.299 15.5161 49.3466 2.613 29.0987 10.3099 42.0026 10.3966 46.6984 12.5069 53.6997 10.263 49.0328 7.7122 33.4411 13.8882 32.6929 5.1965 38.603 8.4942 36.7506 9.8619 50.349 10.3427 46.9752 6.4685 43.3022 13.4427 54.5145 13.723 40.9081 14.4578 57.3366 6.755 31.9746 14.0923 32.8221 6.4304 40.571 7.8908 34.8637 9.4526 46.6679 10.4329 47.9241 6.5903 45.2381 13.3597 53.8425 13.8334 42.5891 14.5923 58.4546 8.2305 37.2498 16.937 55.8893 2.2528 34.0298 7.0947 40.2567 10.2046 53.0873 0.8891 28.0744 5.5394 40.3289 11.6849 47.544 14.4559 52.1096 13.755 47.7378 3.3403 33.4731 8.9954 32.738 7.8922 38.5245 8.7254 36.7394 15.2422 50.3022 9.1225 47.0403 8.3262 43.1423 9.6934 54.579 8.3253 41.0301 13.834 57.2518 7.7333 33.4228 8.1696 32.9034 5.9775 38.5198 10.9938 36.7054 10.1148 50.306 9.9602 47.009 7.56 43.1981 13.4492 54.4839 13.723 40.9203 13.6535 57.4125
0.4628 4.7673 35.5733 4.7673 35.5733 4.7673 35.5733 11.359 56.3682 6.448 35.9042 11.8757 38.2885 16.4321 49.4108 1.7927 28.9098 10.1528 41.9859 11.6339 46.7731 13.9536 53.7722 10.498 49.0258 7.7915 33.4291 14.5543 32.7219 4.8249 38.5077 8.2054 36.6732 10.8036 50.4038 11.1192 47.0092 6.1477 43.2614 14.8644 54.5862 14.5837 40.9617 15.391 57.4085 5.9521 31.9107 14.8261 32.8561 6.2226 40.5311 7.4957 34.7579 10.317 46.7125 11.1534 47.9585 6.2194 45.2039 14.7209 53.9128 14.8382 42.6448 15.699 58.5324 8.6731 37.2608 18.3747 55.9883 1.6426 33.8481 6.7299 40.1543 11.2808 53.1505 0.0999 27.8881 4.9391 40.2182 12.7683 47.5838 15.5301 52.174 14.4236 47.7749 2.7415 33.3205 9.7217 32.7562 7.4656 38.4709 8.2489 36.6677 16.1991 50.3613 9.8212 47.0822 8.1124 43.0965 10.9236 54.6525 8.896 41.0606 14.8426 57.3113 8.0056 33.4159 7.6516 32.7943 5.7271 38.4826 11.0544 36.6836 11.1416 50.3659 10.5046 47.0368 7.848 43.2094 15.1356 54.557 14.6443 40.9733 14.3025 57.4654
0.4671 4.4273 35.4107 4.4273 35.4107 4.4273 35.4107 11.752 56.3832 6.0593 35.7523 11.2082 38.1882 16.6974 49.4225 0.9158 28.7091 9.901 41.8772 12.6414 46.8189 15.0813 53.8149 10.0006 48.9321 7.056 33.3361 14.001 32.681 4.3853 38.3435 7.5381 36.5199 11.195 50.4195 11.143 46.9868 5.7119 43.1225 15.8526 54.6294 14.7232 40.9612 15.4513 57.4282 5.1652 31.7477 14.4196 32.8238 5.7975 40.394 7.2307 34.6051 10.5545 46.7111 11.1741 47.936 5.9302 45.0736 15.624 53.9528 14.9067 42.6489 16.196 58.5636 8.3108 37.2069 19.4358 56.0519 0.9779 33.6532 6.4183 40.0013 11.9794 53.1781 -0.4941 27.7087 4.3599 40.0348 12.8622 47.5765 15.8731 52.1931 14.1818 47.7493 2.14 33.1248 9.4316 32.7127 6.9625 38.3203 7.7243 36.5139 16.5313 50.3697 9.9247 47.0739 7.5275 42.9459 11.8466 54.6956 8.6658 41.0274 15.2091 57.3227 7.2782 33.3317 7.408 32.6416 5.3516 38.3481 10.545 36.5712 11.7866 50.3894 10.2587 47.0016 7.2742 43.1499 16.3677 54.6044 14.7147 40.9726 14.3025 57.4566
0.4713 3.7509 35.2141 3.7509 35.2141 3.7509 35.2141 11.3623 56.3292 5.4811 35.5681 10.7945 38.0226 15.7771 49.3488 0.2449 28.5144 9.4672 41.7226 12.8023 46.8181 15.3743 53.81 9.554 48.7667 6.6993 33.1745 13.1591 32.534 3.9245 38.1491 7.0049 36.3326 10.7284 50.3679 10.6276 46.8712 5.1582 42.9359 15.717 54.6181 14.3203 40.8698 14.5641 57.3619 4.3487 31.5389 13.5826 32.6881 5.4216 40.2157 6.7617 34.4322 9.8514 46.628 10.9152 47.8217 5.3476 44.8966 15.3322 53.9367 14.3785 42.5636 15.6402 58.5218 7.6555 37.0525 19.6478 56.06 0.45 33.4647 5.9361 39.8222 11.6459 53.1468 -0.9164 27.5449 3.5442 39.8196 12.4801 47.4799 15.1067 52.1297 13.5037 47.6219 1.5804 32.9195 8.8005 32.5717 6.3429 38.1258 7.0415 36.3229 15.821 50.2954 9.3183 46.9822 7.0016 42.7485 12.2182 54.6901 8.2933 40.8921 14.5426 57.252 6.789 33.1696 6.8921 32.47 4.9648 38.1709 10.2156 36.4118 11.5097 50.3507 9.817 46.8697 6.7178 42.9829 16.7763 54.6028 14.3334 40.8798 13.3856 57.3483
0.4756 3.2077 35.0084 3.2077 35.0084 3.2077 35.0084 10.7235 56.1653 4.9972 35.3768 10.0352 37.8293 14.8981 49.1722 -0.2537 28.3349 9.109 41.5456 12.3959 46.7357 15.0982 53.7169 8.9006 48.5693 5.8878 32.981 12.2272 32.3394 3.3875 37.9508 6.2875 36.1341 10.1691 50.2075 10.4488 46.709 4.5551 42.7313 15.3597 54.5095 13.5981 40.7174 13.5054 57.1665 3.2829 31.3186 12.8797 32.5051 4.9168 40.0244 6.509 34.2577 9.4724 46.4515 10.5526 47.6625 4.904 44.7018 14.965 53.8208 13.7459 42.4107 14.649 58.3634 7.0557 36.8529 18.9392 55.9769 0.0097 33.2943 5.5706 39.6383 11.193 53.0147 -1.1842 27.3989 2.6895 39.598 11.9715 47.3164 14.1588 51.9469 12.7658 47.4414 0.8952 32.7226 8.1377 32.387 5.6895 37.9181 6.38 36.121 14.7764 50.1276 8.8518 46.8046 6.3515 42.5301 11.5365 54.5998 7.851 40.7143 13.6833 57.0783 6.0674 32.9724 6.6302 32.2984 4.4753 37.9799 9.6519 36.2329 10.8618 50.2097 9.342 46.6923 5.8849 42.7687 16.2356 54.5087 13.6031 40.7267 12.7542 57.1585
