#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20
2.2839 -5.6235 0.0 -6.412 0.0 -5.0535 0.0 -7.2486 0.0 -10.7996 0.0 -5.0535 0.0 -7.6924 0.0 -6.4869 0.0 -5.5204 0.0 -13.3735 0.0 -5.4421 0.0 -6.8733 0.0 -5.7833 0.0 -5.8391 0.0 -10.6836 0.0 -5.2407 0.0 -7.1643 0.0 -5.6605 0.0 -6.8006 0.0 -10.3035 0.0
2.2882 -5.4972 0.0 -6.4165 0.0 -4.9648 0.0 -6.9981 0.0 -11.024 0.0 -5.0126 0.0 -7.2732 0.0 -6.3764 0.0 -5.5303 0.0 -13.4637 0.0 -5.3182 0.0 -6.8856 0.0 -5.6815 0.0 -5.6478 0.0 -10.9664 0.0 -5.1917 0.0 -6.7873 0.0 -5.5865 0.0 -6.8131 0.0 -10.4304 0.0
2.2925 -5.4079 0.0 -6.4082 0.0 -4.8979 0.0 -6.8907 0.0 -11.1191 0.0 -4.9748 0.0 -7.0062 0.0 -6.3344 0.0 -5.558 0.0 -13.494 0.0 -5.2347 0.0 -6.8692 0.0 -5.6041 0.0 -5.5689 0.0 -11.1256 0.0 -5.1615 0.0 -6.5457 0.0 -5.5592 0.0 -6.8509 0.0 -10.4992 0.0
2.2968 -5.3451 0.0 -6.3638 0.0 -4.8504 0.0 -6.8392 0.0 -11.1588 0.0 -4.9235 0.0 -6.8478 0.0 -6.2793 0.0 -5.5835 0.0 -13.4711 0.0 -5.1748 0.0 -6.8249 0.0 -5.5417 0.0 -5.5314 0.0 -11.2012 0.0 -5.1073 0.0 -6.4058 0.0 -5.5035 0.0 -6.8813 0.0 -10.5053 0.0
2.301 -5.3024 0.0 -6.2934 0.0 -4.812 0.0 -6.8152 0.0 -11.1654 0.0 -4.887 0.0 -6.7641 0.0 -6.1828 0.0 -5.6001 0.0 -13.2705 0.0 -5.1295 0.0 -6.7459 0.0 -5.4976 0.0 -5.5109 0.0 -11.2364 0.0 -5.0674 0.0 -6.3319 0.0 -5.4071 0.0 -6.9018 0.0 -10.3679 0.0
2.3053 -5.2632 0.0 -6.194 0.0 -4.7796 0.0 -6.8188 0.0 -11.0772 0.0 -4.8433 0.0 -6.7075 0.0 -6.0556 0.0 -5.5923 0.0 -12.9528 0.0 -5.0896 0.0 -6.6392 0.0 -5.465 0.0 -5.5131 0.0 -11.1594 0.0 -5.0243 0.0 -6.2779 0.0 -5.282 0.0 -6.8958 0.0 -10.129 0.0
2.3096 -5.2163 0.0 -6.0777 0.0 -4.7395 0.0 -6.8312 0.0 -10.8768 0.0 -4.7988 0.0 -6.6902 0.0 -5.9148 0.0 -5.5628 0.0 -12.4938 0.0 -5.0538 0.0 -6.5165 0.0 -5.424 0.0 -5.5278 0.0 -10.9715 0.0 -4.9761 0.0 -6.2614 0.0 -5.1554 0.0 -6.8628 0.0 -9.7884 0.0
2.3139 -5.1822 0.0 -5.9556 0.0 -4.7133 0.0 -6.8597 0.0 -10.5695 0.0 -4.7606 0.0 -6.711 0.0 -5.7805 0.0 -5.5088 0.0 -11.924 0.0 -5.0203 0.0 -6.3826 0.0 -5.3782 0.0 -5.5496 0.0 -10.6632 0.0 -4.932 0.0 -6.2896 0.0 -5.0327 0.0 -6.7959 0.0 -9.3617 0.0
2.3182 -5.1446 0.0 -5.9038 0.0 -4.6784 0.0 -6.8984 0.0 -10.1644 0.0 -4.7151 0.0 -6.736 0.0 -5.6678 0.0 -5.4206 0.0 -11.2665 0.0 -4.9863 0.0 -6.3078 0.0 -5.3404 0.0 -5.5771 0.0 -10.2601 0.0 -4.8873 0.0 -6.3148 0.0 -4.9383 0.0 -6.6974 0.0 -8.8817 0.0
2.3225 -5.1067 0.0 -5.8729 0.0 -4.6413 0.0 -6.9153 0.0 -9.5484 0.0 -4.6536 0.0 -6.7629 0.0 -5.5845 0.0 -5.3103 0.0 -10.5662 0.0 -4.9483 0.0 -6.28 0.0 -5.3009 0.0 -5.5932 0.0 -9.6431 0.0 -4.8259 0.0 -6.3386 0.0 -4.8731 0.0 -6.5598 0.0 -8.3779 0.0
2.3268 -5.0683 0.0 -5.8145 0.0 -4.5986 0.0 -6.8924 0.0 -8.9731 0.0 -4.5948 0.0 -6.796 0.0 -5.52 0.0 -5.2346 0.0 -9.759 0.0 -4.9103 0.0 -6.2206 0.0 -5.2486 0.0 -5.5719 0.0 -9.0744 0.0 -4.7659 0.0 -6.3603 0.0 -4.8238 0.0 -6.4603 0.0 -7.7951 0.0
2.331 -5.0191 0.0 -5.7013 0.0 -4.5726 0.0 -6.8317 0.0 -8.4809 0.0 -4.537 0.0 -6.7851 0.0 -5.4837 0.0 -5.2207 0.0 -8.4957 0.0 -4.8587 0.0 -6.1061 0.0 -5.216 0.0 -5.5244 0.0 -8.5926 0.0 -4.7045 0.0 -6.3603 0.0 -4.7864 0.0 -6.4195 0.0 -7.3383 0.0
2.3353 -4.9827 0.0 -5.5613 0.0 -4.5396 0.0 -6.7517 0.0 -7.7726 0.0 -4.4769 0.0 -6.7697 0.0 -5.4568 0.0 -5.196 0.0 -7.4624 0.0 -4.8274 0.0 -5.9592 0.0 -5.1776 0.0 -5.4497 0.0 -8.1528 0.0 -4.6509 0.0 -6.3388 0.0 -4.7553 0.0 -6.3872 0.0 -6.6163 0.0
2.3396 -4.9393 0.0 -5.4263 0.0 -4.4969 0.0 -6.6471 0.0 -6.918 0.0 -4.4331 0.0 -6.7144 0.0 -5.4154 0.0 -5.1224 0.0 -6.7277 0.0 -4.7811 0.0 -5.8173 0.0 -5.1374 0.0 -5.36 0.0 -7.3136 0.0 -4.5955 0.0 -6.2837 0.0 -4.7211 0.0 -6.3142 0.0 -6.0344 0.0
2.3439 -4.8981 0.0 -5.3074 0.0 -4.452 0.0 -6.5327 0.0 -6.2569 0.0 -4.3879 0.0 -6.6062 0.0 -5.3837 0.0 -5.0157 0.0 -6.2528 0.0 -4.7466 0.0 -5.6924 0.0 -5.0935 0.0 -5.2898 0.0 -6.6135 0.0 -4.5444 0.0 -6.1866 0.0 -4.6941 0.0 -6.1851 0.0 -5.6285 0.0
2.3482 -4.86 0.0 -5.2183 0.0 -4.4094 0.0 -6.4843 0.0 -5.7832 0.0 -4.3657 0.0 -6.4928 0.0 -5.3402 0.0 -4.8794 0.0 -5.9592 0.0 -4.7059 0.0 -5.5966 0.0 -5.0397 0.0 -5.2648 0.0 -6.0899 0.0 -4.5228 0.0 -6.0821 0.0 -4.6601 0.0 -6.0207 0.0 -5.368 0.0
2.3525 -4.8015 0.0 -5.1597 0.0 -4.3481 0.0 -6.4358 0.0 -5.5203 0.0 -4.3342 0.0 -6.4183 0.0 -5.3064 0.0 -4.7399 0.0 -5.7531 0.0 -4.6503 0.0 -5.5361 0.0 -4.9646 0.0 -5.2318 0.0 -5.789 0.0 -4.4975 0.0 -6.0168 0.0 -4.6254 0.0 -5.8541 0.0 -5.1801 0.0
2.3567 -4.7385 0.0 -5.1306 0.0 -4.2898 0.0 -6.3715 0.0 -5.3788 0.0 -4.3149 0.0 -6.4006 0.0 -5.2616 0.0 -4.6317 0.0 -5.6447 0.0 -4.5869 0.0 -5.4956 0.0 -4.8991 0.0 -5.1788 0.0 -5.6225 0.0 -4.4735 0.0 -6.0048 0.0 -4.5911 0.0 -5.7184 0.0 -5.0845 0.0
2.361 -4.6731 0.0 -5.097 0.0 -4.2349 0.0 -6.2683 0.0 -5.2843 0.0 -4.2875 0.0 -6.3803 0.0 -5.2283 0.0 -4.562 0.0 -5.6101 0.0 -4.5227 0.0 -5.4641 0.0 -4.8353 0.0 -5.0817 0.0 -5.5158 0.0 -4.4443 0.0 -5.9909 0.0 -4.5553 0.0 -5.632 0.0 -5.0524 0.0
2.3653 -4.6158 0.0 -5.0598 0.0 -4.1879 0.0 -6.1206 0.0 -5.2285 0.0 -4.2392 0.0 -6.301 0.0 -5.1973 0.0 -4.5055 0.0 -5.5831 0.0 -4.4684 0.0 -5.4237 0.0 -4.7827 0.0 -4.9521 0.0 -5.4518 0.0 -4.3954 0.0 -5.9052 0.0 -4.5253 0.0 -5.5687 0.0 -5.0308 0.0
2.3696 -4.567 0.0 -5.0251 0.0 -4.1409 0.0 -5.9594 0.0 -5.1965 0.0 -4.1709 0.0 -6.1257 0.0 -5.1553 0.0 -4.4721 0.0 -5.568 0.0 -4.4206 0.0 -5.3879 0.0 -4.7298 0.0 -4.8185 0.0 -5.4171 0.0 -4.3246 0.0 -5.7359 0.0 -4.4924 0.0 -5.5235 0.0 -5.0163 0.0
2.3739 -4.5192 0.0 -4.9951 0.0 -4.098 0.0 -5.8146 0.0 -5.1691 0.0 -4.0671 0.0 -5.9645 0.0 -5.1057 0.0 -4.4422 0.0 -5.561 0.0 -4.3726 0.0 -5.3548 0.0 -4.6841 0.0 -4.6985 0.0 -5.3821 0.0 -4.2202 0.0 -5.58 0.0 -4.4517 0.0 -5.4866 0.0 -5.0148 0.0
2.3782 -4.4766 0.0 -4.9618 0.0 -4.0691 0.0 -5.6905 0.0 -5.1659 0.0 -3.9346 0.0 -5.8193 0.0 -5.0491 0.0 -4.4113 0.0 -5.5747 0.0 -4.3306 0.0 -5.3146 0.0 -4.6536 0.0 -4.5947 0.0 -5.378 0.0 -4.0826 0.0 -5.4457 0.0 -4.3946 0.0 -5.4543 0.0 -5.0211 0.0
2.3825 -4.4472 0.0 -4.9281 0.0 -4.0503 0.0 -5.5959 0.0 -5.1881 0.0 -3.7967 0.0 -5.6885 0.0 -4.9699 0.0 -4.3793 0.0 -5.5994 0.0 -4.3064 0.0 -5.2768 0.0 -4.6285 0.0 -4.5208 0.0 -5.4056 0.0 -3.9401 0.0 -5.3233 0.0 -4.3331 0.0 -5.4126 0.0 -5.0469 0.0
2.3867 -4.4229 0.0 -4.8856 0.0 -4.0294 0.0 -5.5319 0.0 -5.2056 0.0 -3.6295 0.0 -5.5865 0.0 -4.8971 0.0 -4.3505 0.0 -5.6308 0.0 -4.2798 0.0 -5.2352 0.0 -4.6032 0.0 -4.4687 0.0 -5.4273 0.0 -3.7638 0.0 -5.223 0.0 -4.274 0.0 -5.3855 0.0 -5.0797 0.0
2.391 -4.403 0.0 -4.8562 0.0 -4.0091 0.0 -5.4958 0.0 -5.2273 0.0 -3.4857 0.0 -5.5088 0.0 -4.8342 0.0 -4.313 0.0 -5.6319 0.0 -4.2611 0.0 -5.2089 0.0 -4.5799 0.0 -4.4385 0.0 -5.445 0.0 -3.6122 0.0 -5.1487 0.0 -4.218 0.0 -5.3393 0.0 -5.0882 0.0
2.3953 -4.3768 0.0 -4.8198 0.0 -3.971 0.0 -5.4634 0.0 -5.241 0.0 -3.38 0.0 -5.4556 0.0 -4.7763 0.0 -4.2871 0.0 -5.6228 0.0 -4.2246 0.0 -5.1691 0.0 -4.5393 0.0 -4.4119 0.0 -5.4555 0.0 -3.5032 0.0 -5.1001 0.0 -4.1691 0.0 -5.299 0.0 -5.0802 0.0
2.3996 -4.332 0.0 -4.7795 0.0 -3.9181 0.0 -5.4295 0.0 -5.2497 0.0 -3.2823 0.0 -5.4151 0.0 -4.7265 0.0 -4.2535 0.0 -5.5985 0.0 -4.1839 0.0 -5.1226 0.0 -4.477 0.0 -4.3784 0.0 -5.4703 0.0 -3.4027 0.0 -5.0656 0.0 -4.1217 0.0 -5.257 0.0 -5.0538 0.0
2.4039 -4.2632 0.0 -4.7257 0.0 -3.8342 0.0 -5.3933 0.0 -5.2356 0.0 -3.1987 0.0 -5.3819 0.0 -4.6802 0.0 -4.2241 0.0 -5.5484 0.0 -4.1219 0.0 -5.0627 0.0 -4.3798 0.0 -4.351 0.0 -5.4515 0.0 -3.3154 0.0 -5.0347 0.0 -4.0833 0.0 -5.2219 0.0 -5.0036 0.0
2.4082 -4.1679 0.0 -4.6617 0.0 -3.7133 0.0 -5.3645 0.0 -5.1866 0.0 -3.1533 0.0 -5.3428 0.0 -4.6415 0.0 -4.1924 0.0 -5.4813 0.0 -4.0319 0.0 -4.9934 0.0 -4.2406 0.0 -4.3249 0.0 -5.402 0.0 -3.2683 0.0 -5.0004 0.0 -4.0487 0.0 -5.1891 0.0 -4.9464 0.0
2.4125 -4.0338 0.0 -4.5881 0.0 -3.5883 0.0 -5.3228 0.0 -5.1289 0.0 -3.2155 0.0 -5.3082 0.0 -4.6229 0.0 -4.1596 0.0 -5.4577 0.0 -3.9034 0.0 -4.916 0.0 -4.0976 0.0 -4.2888 0.0 -5.3416 0.0 -3.3321 0.0 -4.9688 0.0 -4.0325 0.0 -5.1484 0.0 -4.9385 0.0
2.4167 -3.8828 0.0 -4.5328 0.0 -3.4488 0.0 -5.2883 0.0 -5.1416 0.0 -3.4396 0.0 -5.2719 0.0 -4.5933 0.0 -4.12 0.0 -5.4964 0.0 -3.7577 0.0 -4.8519 0.0 -3.9372 0.0 -4.2629 0.0 -5.3305 0.0 -3.5646 0.0 -4.9328 0.0 -4.0058 0.0 -5.0907 0.0 -4.9804 0.0
2.421 -3.7202 0.0 -4.4777 0.0 -3.3129 0.0 -5.2392 0.0 -5.2001 0.0 -3.7753 0.0 -5.2333 0.0 -4.5674 0.0 -4.0642 0.0 -5.4944 0.0 -3.5997 0.0 -4.7918 0.0 -3.7813 0.0 -4.2265 0.0 -5.3812 0.0 -3.9195 0.0 -4.8959 0.0 -3.9901 0.0 -5.0245 0.0 -4.9817 0.0
2.4253 -3.5769 0.0 -4.4302 0.0 -3.1991 0.0 -5.2081 0.0 -5.2029 0.0 -4.2285 0.0 -5.1937 0.0 -4.5423 0.0 -4.0098 0.0 -5.4087 0.0 -3.4607 0.0 -4.7412 0.0 -3.6517 0.0 -4.1942 0.0 -5.4047 0.0 -4.3971 0.0 -4.859 0.0 -3.9566 0.0 -4.9413 0.0 -4.9099 0.0
2.4296 -3.4636 0.0 -4.3857 0.0 -3.1069 0.0 -5.1733 0.0 -5.082 0.0 -4.9572 0.0 -5.1462 0.0 -4.4926 0.0 -3.9559 0.0 -5.2662 0.0 -3.3534 0.0 -4.6932 0.0 -3.5456 0.0 -4.165 0.0 -5.2968 0.0 -5.1655 0.0 -4.8186 0.0 -3.9117 0.0 -4.8728 0.0 -4.78 0.0
2.4339 -3.3654 0.0 -4.3443 0.0 -3.0199 0.0 -5.1244 0.0 -4.9661 0.0 -6.4455 0.0 -5.12 0.0 -4.4176 0.0 -3.9072 0.0 -5.0822 0.0 -3.2576 0.0 -4.6523 0.0 -3.4492 0.0 -4.1303 0.0 -5.1775 0.0 -6.6916 0.0 -4.7907 0.0 -3.8487 0.0 -4.8156 0.0 -4.6049 0.0
2.4382 -3.2728 0.0 -4.3151 0.0 -2.9514 0.0 -5.0589 0.0 -4.8287 0.0 -9.4241 0.0 -5.0808 0.0 -4.316 0.0 -3.8603 0.0 -4.9421 0.0 -3.1722 0.0 -4.6227 0.0 -3.3719 0.0 -4.0847 0.0 -5.0439 0.0 -9.8131 0.0 -4.754 0.0 -3.7588 0.0 -4.7625 0.0 -4.4733 0.0
2.4425 -3.2168 0.0 -4.2943 0.0 -2.929 0.0 -4.9906 0.0 -4.6856 0.0 -13.9961 0.0 -5.0234 0.0 -4.1776 0.0 -3.8277 0.0 -4.8196 0.0 -3.1154 0.0 -4.6005 0.0 -3.3469 0.0 -4.0316 0.0 -4.8978 0.0 -14.5556 0.0 -4.7015 0.0 -3.6417 0.0 -4.7167 0.0 -4.361 0.0
2.4467 -3.2381 0.0 -4.2697 0.0 -3.0851 0.0 -4.9086 0.0 -4.5485 0.0 -20.5017 0.0 -4.9655 0.0 -4.0353 0.0 -3.7924 0.0 -4.7089 0.0 -3.1359 0.0 -4.576 0.0 -3.5297 0.0 -3.9672 0.0 -4.7552 0.0 -21.2843 0.0 -4.6457 0.0 -3.5191 0.0 -4.6731 0.0 -4.2587 0.0
2.451 -3.4173 0.0 -4.2556 0.0 -3.364 0.0 -4.8436 0.0 -4.4296 0.0 -28.3127 0.0 -4.8894 0.0 -3.8546 0.0 -3.7594 0.0 -4.6129 0.0 -3.3018 0.0 -4.5584 0.0 -3.8539 0.0 -3.9237 0.0 -4.6311 0.0 -29.4262 0.0 -4.5822 0.0 -3.3623 0.0 -4.6335 0.0 -4.1692 0.0
2.4553 -3.7286 0.0 -4.2159 0.0 -3.7216 0.0 -4.7846 0.0 -4.3093 0.0 -36.3412 0.0 -4.8204 0.0 -3.7016 0.0 -3.7432 0.0 -4.5463 0.0 -3.6043 0.0 -4.5225 0.0 -4.27 0.0 -3.8748 0.0 -4.5033 0.0 -37.7869 0.0 -4.5151 0.0 -3.2297 0.0 -4.6082 0.0 -4.1073 0.0
2.4596 -4.1939 0.0 -4.1586 0.0 -4.2668 0.0 -4.7335 0.0 -4.2504 0.0 -43.3895 0.0 -4.7641 0.0 -3.5939 0.0 -3.7195 0.0 -4.4951 0.0 -4.0578 0.0 -4.4596 0.0 -4.9049 0.0 -3.8341 0.0 -4.4411 0.0 -45.0763 0.0 -4.4586 0.0 -3.1346 0.0 -4.5875 0.0 -4.064 0.0
2.4639 -4.8901 0.0 -4.0837 0.0 -5.3039 0.0 -4.6918 0.0 -4.2037 0.0 -48.3089 0.0 -4.7072 0.0 -3.4936 0.0 -3.7033 0.0 -4.4675 0.0 -4.7192 0.0 -4.3766 0.0 -6.1052 0.0 -3.7938 0.0 -4.3915 0.0 -50.1274 0.0 -4.4074 0.0 -3.0466 0.0 -4.5693 0.0 -4.0334 0.0
2.4682 -6.2343 0.0 -3.9723 0.0 -7.1882 0.0 -4.6482 0.0 -4.1679 0.0 -50.3096 0.0 -4.6601 0.0 -3.4049 0.0 -3.6784 0.0 -4.4408 0.0 -6.02 0.0 -4.2551 0.0 -8.2644 0.0 -3.7632 0.0 -4.3526 0.0 -52.3748 0.0 -4.3658 0.0 -2.9672 0.0 -4.5384 0.0 -4.0046 0.0
2.4724 -8.6857 0.0 -3.8448 0.0 -10.3245 0.0 -4.6152 0.0 -4.1401 0.0 -49.4116 0.0 -4.6179 0.0 -3.3509 0.0 -3.6326 0.0 -4.4075 0.0 -8.3763 0.0 -4.1167 0.0 -11.8903 0.0 -3.734 0.0 -4.3257 0.0 -51.2863 0.0 -4.3228 0.0 -2.9197 0.0 -4.4876 0.0 -3.9727 0.0
2.4767 -12.6548 0.0 -3.7048 0.0 -15.0096 0.0 -4.5943 0.0 -4.1145 0.0 -45.8912 0.0 -4.5791 0.0 -3.3831 0.0 -3.5829 0.0 -4.3753 0.0 -12.192 0.0 -3.9716 0.0 -17.3137 0.0 -3.7147 0.0 -4.3027 0.0 -47.6903 0.0 -4.2853 0.0 -2.948 0.0 -4.4234 0.0 -3.9528 0.0
2.481 -18.4089 0.0 -3.5554 0.0 -21.2992 0.0 -4.5654 0.0 -4.0757 0.0 -40.6921 0.0 -4.547 0.0 -3.5683 0.0 -3.5067 0.0 -4.3455 0.0 -17.7128 0.0 -3.8096 0.0 -24.5473 0.0 -3.6954 0.0 -4.2695 0.0 -42.332 0.0 -4.2587 0.0 -3.108 0.0 -4.3307 0.0 -3.929 0.0
2.4853 -25.7912 0.0 -3.4198 0.0 -28.8949 0.0 -4.5526 0.0 -4.056 0.0 -34.3358 0.0 -4.5276 0.0 -3.8933 0.0 -3.3958 0.0 -4.3106 0.0 -24.7845 0.0 -3.6654 0.0 -33.3307 0.0 -3.6808 0.0 -4.2428 0.0 -35.7272 0.0 -4.2358 0.0 -3.384 0.0 -4.192 0.0 -3.8983 0.0
2.4896 -33.9248 0.0 -3.313 0.0 -36.8926 0.0 -4.5198 0.0 -4.0229 0.0 -28.6925 0.0 -4.5018 0.0 -4.3659 0.0 -3.2708 0.0 -4.2768 0.0 -32.6543 0.0 -3.5526 0.0 -42.6456 0.0 -3.6534 0.0 -4.2081 0.0 -29.8869 0.0 -4.2129 0.0 -3.7851 0.0 -4.0383 0.0 -3.8642 0.0
2.4939 -41.8411 0.0 -3.2187 0.0 -42.5235 0.0 -4.4724 0.0 -3.9884 0.0 -23.3138 0.0 -4.4783 0.0 -5.0884 0.0 -3.1392 0.0 -4.2385 0.0 -40.2168 0.0 -3.4519 0.0 -49.2067 0.0 -3.6066 0.0 -4.1753 0.0 -24.2672 0.0 -4.2 0.0 -4.4161 0.0 -3.8773 0.0 -3.8257 0.0
2.4982 -48.0984 0.0 -3.1417 0.0 -45.8477 0.0 -4.403 0.0 -3.9564 0.0 -17.1235 0.0 -4.4468 0.0 -6.4577 0.0 -3.0203 0.0 -4.2136 0.0 -46.3498 0.0 -3.3701 0.0 -53.0021 0.0 -3.5521 0.0 -4.1413 0.0 -17.8229 0.0 -4.1639 0.0 -5.5992 0.0 -3.7293 0.0 -3.7974 0.0
2.5024 -51.6655 0.0 -3.1033 0.0 -46.5553 0.0 -4.3055 0.0 -3.9224 0.0 -11.5033 0.0 -4.3941 0.0 -8.9399 0.0 -2.9246 0.0 -4.1866 0.0 -49.6751 0.0 -3.3297 0.0 -53.8602 0.0 -3.4775 0.0 -4.1023 0.0 -11.9362 0.0 -4.1118 0.0 -7.7486 0.0 -3.6138 0.0 -3.779 0.0
2.5067 -51.335 0.0 -3.169 0.0 -44.478 0.0 -4.1743 0.0 -3.9002 0.0 -7.3876 0.0 -4.3198 0.0 -12.9294 0.0 -2.8413 0.0 -4.1432 0.0 -49.4874 0.0 -3.3985 0.0 -51.5095 0.0 -3.3711 0.0 -4.0803 0.0 -7.7306 0.0 -4.0426 0.0 -11.2139 0.0 -3.5129 0.0 -3.7474 0.0
2.511 -48.4177 0.0 -3.3795 0.0 -40.6597 0.0 -4.0175 0.0 -3.8672 0.0 -4.6877 0.0 -4.2124 0.0 -18.6662 0.0 -2.7666 0.0 -4.0932 0.0 -46.5917 0.0 -3.6243 0.0 -47.0971 0.0 -3.2457 0.0 -4.0434 0.0 -4.889 0.0 -3.941 0.0 -16.1796 0.0 -3.421 0.0 -3.7052 0.0
2.5153 -43.7286 0.0 -3.692 0.0 -35.7542 0.0 -3.8532 0.0 -3.8237 0.0 -2.9872 0.0 -4.0822 0.0 -26.0713 0.0 -2.7059 0.0 -4.0472 0.0 -42.0564 0.0 -3.9577 0.0 -41.4587 0.0 -3.1111 0.0 -4.009 0.0 -3.1037 0.0 -3.8169 0.0 -22.5547 0.0 -3.3487 0.0 -3.6675 0.0
2.5196 -38.1754 0.0 -4.0894 0.0 -30.5093 0.0 -3.7096 0.0 -3.7859 0.0 -2.0131 0.0 -3.9409 0.0 -34.3585 0.0 -2.6848 0.0 -3.9888 0.0 -36.7128 0.0 -4.3928 0.0 -35.4324 0.0 -2.9948 0.0 -3.9646 0.0 -2.1044 0.0 -3.6868 0.0 -29.7764 0.0 -3.3231 0.0 -3.6181 0.0
2.5239 -32.4321 0.0 -4.8061 0.0 -25.318 0.0 -3.5925 0.0 -3.7358 0.0 -1.5158 0.0 -3.7679 0.0 -42.5703 0.0 -2.8242 0.0 -3.938 0.0 -31.1765 0.0 -5.1421 0.0 -29.4182 0.0 -2.9028 0.0 -3.913 0.0 -1.5818 0.0 -3.5257 0.0 -36.8616 0.0 -3.4957 0.0 -3.5731 0.0
2.5282 -26.732 0.0 -6.2311 0.0 -19.6081 0.0 -3.4971 0.0 -3.6834 0.0 -1.3308 0.0 -3.6184 0.0 -49.6176 0.0 -3.0663 0.0 -3.8953 0.0 -25.6919 0.0 -6.677 0.0 -22.8924 0.0 -2.8244 0.0 -3.8568 0.0 -1.3867 0.0 -3.3836 0.0 -42.9798 0.0 -3.7993 0.0 -3.5358 0.0
2.5324 -20.2075 0.0 -8.715 0.0 -13.3055 0.0 -3.4053 0.0 -3.6395 0.0 -1.3156 0.0 -3.5158 0.0 -52.8311 0.0 -3.3757 0.0 -3.8549 0.0 -19.4364 0.0 -9.3315 0.0 -15.5745 0.0 -2.7505 0.0 -3.8076 0.0 -1.3776 0.0 -3.2874 0.0 -45.7556 0.0 -4.1803 0.0 -3.4993 0.0
2.5367 -13.6952 0.0 -12.6608 0.0 -8.7737 0.0 -3.3359 0.0 -3.6023 0.0 -1.4005 0.0 -3.4215 0.0 -53.1011 0.0 -3.819 0.0 -3.8222 0.0 -13.2084 0.0 -13.5458 0.0 -10.2326 0.0 -2.6909 0.0 -3.7692 0.0 -1.4661 0.0 -3.1943 0.0 -45.9265 0.0 -4.7548 0.0 -3.4676 0.0
2.541 -8.8818 0.0 -18.1998 0.0 -5.5614 0.0 -3.3132 0.0 -3.5714 0.0 -1.4161 0.0 -3.3366 0.0 -50.5084 0.0 -4.6317 0.0 -3.7863 0.0 -8.5458 0.0 -19.4881 0.0 -6.5543 0.0 -2.6701 0.0 -3.7346 0.0 -1.4846 0.0 -3.1168 0.0 -43.5993 0.0 -5.7463 0.0 -3.4369 0.0
2.5453 -5.5039 0.0 -25.1708 0.0 -3.5306 0.0 -3.482 0.0 -3.5403 0.0 -0.2992 0.0 -3.2792 0.0 -46.0292 0.0 -6.0478 0.0 -3.7547 0.0 -5.2933 0.0 -26.9281 0.0 -4.1567 0.0 -2.8057 0.0 -3.7041 0.0 -0.3276 0.0 -3.0652 0.0 -39.6778 0.0 -7.5089 0.0 -3.4081 0.0
2.5496 -3.5318 0.0 -32.7719 0.0 -2.2948 0.0 -3.7766 0.0 -3.5101 0.0 -0.3522 0.0 -3.2743 0.0 -40.4835 0.0 -8.4091 0.0 -3.7343 0.0 -3.3972 0.0 -35.1457 0.0 -2.7391 0.0 -3.0438 0.0 -3.6744 0.0 -0.3808 0.0 -3.0657 0.0 -34.857 0.0 -10.429 0.0 -3.3883 0.0
2.5539 -2.3212 0.0 -40.3143 0.0 -1.607 0.0 -4.1528 0.0 -3.4759 0.0 -0.5654 0.0 -3.4332 0.0 -34.6253 0.0 -12.5029 0.0 -3.712 0.0 -2.2495 0.0 -43.1298 0.0 -1.9168 0.0 -3.3458 0.0 -3.6457 0.0 -0.6029 0.0 -3.2079 0.0 -29.7659 0.0 -15.5113 0.0 -3.3714 0.0
2.5581 -1.6842 0.0 -46.5899 0.0 -1.289 0.0 -4.6866 0.0 -3.4657 0.0 -0.584 0.0 -3.7736 0.0 -28.7422 0.0 -18.4264 0.0 -3.693 0.0 -1.6254 0.0 -49.8671 0.0 -1.5637 0.0 -3.7761 0.0 -3.6305 0.0 -0.6287 0.0 -3.5319 0.0 -24.6426 0.0 -22.8513 0.0 -3.3543 0.0
2.5624 -1.374 0.0 -49.7091 0.0 -1.2148 0.0 -5.6383 0.0 -3.4428 0.0 -0.5126 0.0 -4.177 0.0 -21.8693 0.0 -24.8551 0.0 -3.6737 0.0 -1.3372 0.0 -53.3121 0.0 -1.4441 0.0 -4.5327 0.0 -3.6086 0.0 -0.5499 0.0 -3.9076 0.0 -18.6945 0.0 -30.859 0.0 -3.3362 0.0
2.5667 -1.3409 0.0 -49.8062 0.0 -1.2534 0.0 -7.2913 0.0 -3.4298 0.0 -0.4069 0.0 -4.7763 0.0 -14.6235 0.0 -31.2526 0.0 -3.6421 0.0 -1.3044 0.0 -53.2178 0.0 -1.4906 0.0 -5.8591 0.0 -3.5928 0.0 -0.4427 0.0 -4.4671 0.0 -12.4744 0.0 -38.8809 0.0 -3.3086 0.0
