#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
0.0857 3.799 109.1224 3.6955 170.2225 4.076 111.0352 4.602 117.097 5.0342 149.3628 3.1843 90.2238 4.5149 128.3642 3.1082 142.455 3.8863 162.7004 4.5217 149.2484 3.1646 103.0862 4.6763 100.7629 3.6469 118.1927 4.4949 113.4384 3.5215 153.0847 3.8581 142.3445 3.1132 131.3143 4.2472 165.708 4.4587 125.0748 5.1605 173.038 3.1094 98.132 4.7115 101.2318 3.6862 124.5545 4.4694 107.4446 3.4618 141.2222 3.8531 145.3299 3.1267 137.4445 4.2362 163.5152 4.4944 130.4416 5.1592 176.7926 3.1981 114.1193 5.0578 168.8165 3.6074 104.9614 4.5232 123.5822 3.5572 161.1937 3.6711 87.143 3.0853 122.4588 4.1557 144.9925 4.61 157.3515 5.0224 145.3624 3.7886 103.0939 3.3942 100.696 4.051 118.2091 4.5012 113.4367 5.0571 153.1815 3.3433 142.3391 4.4976 131.3358 3.2286 165.6933 3.6877 125.043 4.6593 172.9675 3.1469 103.0573 4.488 101.7969 3.6574 117.8748 4.5882 112.9998 3.5333 153.0319 3.8281 142.4731 3.069 131.0688 4.32 165.3826 4.4466 125.0721 5.0704 173.2542
0.09 4.8465 109.8452 4.6779 170.9118 4.9908 111.6985 5.3236 117.8893 5.6525 150.2631 4.2105 90.8299 5.2759 129.1155 4.3175 143.1036 4.9826 163.4481 5.2855 149.9609 4.2925 103.6974 5.483 101.595 4.6137 118.841 5.1578 114.1221 4.6795 153.7418 4.7989 143.1021 4.1031 131.9403 5.2232 166.4358 5.3586 125.898 5.7257 173.8721 4.2552 98.7727 5.4754 102.0601 4.6746 125.1649 5.123 108.1678 4.605 141.9551 4.8693 146.0675 4.1381 138.0377 5.2002 164.2594 5.3883 131.2237 5.7481 177.5945 4.338 114.7428 5.8513 169.7347 4.5603 105.5946 5.1833 124.278 4.7313 161.8599 4.6171 87.8289 4.0689 123.0733 5.1291 145.6958 5.4825 158.2167 5.5891 146.1618 4.8136 103.7671 4.585 101.3988 4.9086 118.8996 5.171 114.1218 5.6702 153.9698 4.3887 143.044 5.2103 132.115 4.3456 166.3228 4.8092 125.787 5.4422 173.7655 4.2836 103.6714 5.1291 102.5105 4.6785 118.5555 5.3344 113.7343 4.7063 153.6935 4.776 143.2181 4.1 131.7145 5.3461 166.1441 5.3322 125.8953 5.6278 174.0598
0.0943 5.4215 110.5966 5.2898 171.6318 5.4587 112.3711 5.6053 118.6574 5.8878 151.1214 4.875 91.4803 5.5921 129.8514 5.1801 143.8017 5.6264 164.2249 5.5865 150.6599 5.0545 104.3561 5.7887 102.4029 5.1876 119.5186 5.4191 114.7863 5.3664 154.4479 5.3692 143.8839 4.8223 132.6118 5.7261 167.1707 5.7234 126.713 5.9343 174.6627 5.0382 99.4649 5.7805 102.8634 5.2359 125.8014 5.3781 108.8709 5.2721 142.744 5.3813 146.8284 4.8509 138.6731 5.6998 165.0114 5.7599 131.9976 5.9479 178.3554 5.0983 115.4142 6.1211 170.6202 5.1556 106.2581 5.4553 124.9532 5.3898 162.5746 5.1743 88.5456 4.7834 123.7343 5.6313 146.4091 5.8665 159.0682 5.7852 146.9202 5.4062 104.467 5.3229 102.1523 5.3487 119.597 5.4259 114.7866 5.8905 154.7214 5.0935 143.7914 5.4935 132.8769 5.1671 166.9958 5.4258 126.5678 5.7921 174.5458 5.0748 104.3333 5.3962 103.2027 5.2973 119.2675 5.607 114.4484 5.3727 154.4051 5.3183 143.9861 4.8728 132.4096 5.8789 166.9159 5.7227 126.7108 5.8213 174.8238
0.0986 5.6343 111.3157 5.5614 172.3296 5.6059 113.0055 5.681 119.3639 6.0064 151.9052 5.2338 92.1257 5.6517 130.5305 5.6284 144.5025 5.8633 164.9715 5.6745 151.3073 5.4263 105.0122 5.8732 103.1451 5.4146 120.1728 5.5059 115.3984 5.6318 155.1289 5.5756 144.6327 5.2203 133.2857 5.893 167.8656 5.8136 127.4688 6.0543 175.3835 5.4092 100.1535 5.8682 103.5998 5.4621 126.4159 5.4711 109.5158 5.5562 143.5065 5.6032 147.5569 5.2605 139.3098 5.8706 165.7226 5.8505 132.7164 6.0702 179.0495 5.4794 116.08 6.1996 171.4327 5.3759 106.8997 5.5407 125.5751 5.6695 163.2632 5.3916 89.2348 5.184 124.3992 5.7916 147.0839 5.9586 159.8587 5.9124 147.6127 5.6239 105.1382 5.6738 102.8904 5.4927 120.2551 5.5032 115.3987 6.0173 155.4078 5.4208 144.5262 5.5676 133.5789 5.5961 167.6675 5.6794 127.3206 5.889 175.2703 5.4316 104.9921 5.4774 103.837 5.5489 119.9557 5.6705 115.1049 5.6538 155.0914 5.5333 144.7209 5.2837 133.1081 6.0485 167.6453 5.8161 127.4684 5.9502 175.522
0.1028 5.7101 111.9731 5.6075 172.9798 5.7182 113.583 5.9059 120.0029 6.3602 152.6235 5.3349 92.7277 5.8139 131.1431 5.7832 145.1653 5.9272 165.6567 5.8143 151.8924 5.5443 105.6263 6.1358 103.8161 5.4821 120.7746 5.6873 115.9511 5.7067 155.7577 5.6556 145.3203 5.3551 133.9248 5.9951 168.5002 5.9619 128.1522 6.4263 176.0454 5.5191 100.7981 6.1406 104.2669 5.5262 126.9814 5.6587 110.0994 5.6314 144.2106 5.668 148.2263 5.3894 139.9136 5.9765 166.3701 5.9986 133.3658 6.4419 179.6868 5.5874 116.7047 6.4728 172.1694 5.4439 107.49 5.7338 126.1367 5.7438 163.8992 5.4801 89.8645 5.3205 125.0297 5.8997 147.6998 6.1116 160.5736 6.284 148.2482 5.6903 105.7521 5.6877 103.5771 5.6066 120.8521 5.7063 115.9527 6.3633 156.0363 5.5341 145.2125 5.7117 134.212 5.7405 168.3019 5.7366 128.0118 6.0244 175.9258 5.5602 105.609 5.6986 104.4123 5.6038 120.5874 5.888 115.6981 5.7316 155.7255 5.6005 145.3961 5.4412 133.77 6.1485 168.3106 5.9656 128.1527 6.3185 176.1638
0.1071 5.9529 112.5707 5.7286 173.5634 6.054 114.1142 6.4332 120.6139 7.0304 153.3341 5.5117 93.2716 6.2507 131.7167 5.8595 145.7705 6.1126 166.2764 6.2246 152.4373 5.6427 106.1839 6.758 104.4622 5.6537 121.3183 6.1659 116.4756 5.8308 156.3262 5.8697 145.9444 5.4374 134.5085 6.3089 169.0823 6.4165 128.7887 7.0929 176.7024 5.6287 101.383 6.7558 104.91 5.6973 127.492 6.1476 110.6533 5.7559 144.8469 5.8828 148.8341 5.467 140.4651 6.2974 166.965 6.4631 133.9704 7.1226 180.3189 5.675 117.2714 7.0852 172.8757 5.6125 108.0227 6.2005 126.669 5.8673 164.4742 5.7159 90.4362 5.4063 125.6054 6.2065 148.2645 6.5723 161.2388 6.9442 148.8807 5.9314 106.3093 5.8285 104.1889 5.9261 121.4007 6.1968 116.4796 7.0276 156.6563 5.6286 145.8344 6.1441 134.8037 5.8119 168.8811 5.9177 128.6361 6.4503 176.5359 5.6502 106.169 6.2522 104.9632 5.777 121.1586 6.3972 116.2635 5.8547 156.2987 5.8077 146.0086 5.5203 134.3744 6.4869 168.9204 6.4198 128.7901 6.9466 176.7996
0.1114 6.4682 113.1467 6.0863 174.1064 6.6774 114.6417 7.343 121.2515 7.8908 154.0849 5.9077 93.7715 7.0788 132.3078 6.0821 146.3223 6.5777 166.8617 6.9098 152.9952 5.9423 106.6959 7.7593 105.1425 6.0715 121.8307 7.288 117.02 6.2004 156.8536 6.3317 146.5409 5.6743 135.0409 6.8908 169.653 7.2156 129.4432 7.9276 177.3948 5.9439 101.9208 7.7625 105.587 6.1173 127.9738 7.4043 111.2293 6.129 145.4379 6.3413 149.4144 5.6894 140.9682 6.8788 167.549 7.234 134.591 7.9715 180.9857 5.9723 117.7919 7.9799 173.6167 6.0278 108.5243 7.0913 127.222 6.2452 165.0075 6.2609 90.9831 5.6824 126.1302 6.8028 148.819 7.3404 161.9201 7.7937 149.5486 6.445 106.846 6.2538 104.7595 6.5559 121.947 7.282 117.0273 7.8795 157.31 5.9195 146.4089 6.8927 135.4155 6.0333 169.4098 6.3827 129.2275 7.1591 177.1592 5.9603 106.6835 7.572 105.5367 6.2136 121.6976 7.3762 116.8523 6.2243 156.8306 6.2619 146.5936 5.7372 134.9255 7.115 169.5207 7.2166 129.4443 7.7278 177.4674
0.1157 7.3047 113.7498 6.6677 174.6591 7.628 115.1977 8.3118 121.9309 8.6137 154.8767 6.7498 94.2615 7.9955 132.94 6.5735 146.8549 7.3323 167.4676 7.6694 153.5867 6.5442 107.201 8.7566 105.874 6.7874 122.3611 8.5421 117.5929 6.8057 157.3878 7.0209 147.161 6.1131 135.5499 7.6695 170.2519 8.1244 130.1421 8.588 178.12 6.551 102.4515 8.7537 106.3159 6.7983 128.4707 8.7927 111.8318 6.7287 146.0379 7.0341 150.0168 6.0988 141.4486 7.6546 168.1626 8.1492 135.2536 8.6209 181.6825 6.5463 118.3057 8.8443 174.4059 6.8673 109.0432 8.0254 127.8065 6.8414 165.5474 7.5622 91.548 6.1776 126.6308 7.5707 149.4018 8.2233 162.6473 8.4479 150.2535 7.3206 107.4083 7.0264 105.3497 7.4172 122.5203 8.5001 117.602 8.593 158.0006 6.4227 146.9771 7.7435 136.0679 6.4927 169.9185 7.1459 129.8406 7.9535 177.8201 6.5588 107.1906 9.0549 106.1369 6.9543 122.2558 8.4161 117.4791 6.8322 157.3692 6.9338 147.201 6.1852 135.4538 7.9485 170.1527 8.127 130.1447 8.3563 178.1649
0.12 8.7706 114.3939 7.3107 175.2417 8.9894 115.7833 8.9402 122.6268 8.8209 155.6619 8.1372 94.7739 8.6187 133.5967 7.2924 147.4099 8.2239 168.1156 8.2052 154.2025 7.5602 107.7304 9.2666 106.6251 7.9277 122.925 9.5282 118.174 7.5103 157.9504 7.7307 147.819 6.713 136.0764 8.365 170.8827 8.8178 130.8765 8.7226 178.8331 7.5429 103.0078 9.2789 107.0646 7.7691 128.9986 9.852 112.4486 7.4385 146.6709 7.7367 150.6558 6.6982 141.9451 8.3517 168.8087 8.8148 135.9492 8.754 182.368 7.5027 118.844 9.2695 175.2116 8.7108 109.5955 8.5976 128.4049 7.5408 166.1165 9.9798 92.1383 6.8926 127.1486 8.2685 150.0169 8.8197 163.4073 8.6123 150.9449 9.1746 108.0076 8.3788 105.9816 8.3351 123.123 9.4776 118.1829 8.7794 158.6835 7.0631 147.5719 8.3631 136.7431 7.1432 170.4464 8.1681 130.4984 8.4769 178.5063 7.5469 107.7226 10.2207 106.7405 8.1105 122.8538 9.071 118.124 7.5428 157.9381 7.6161 147.8447 6.8322 136.0018 8.6901 170.8197 8.8194 130.8793 8.4884 178.8462
0.1243 10.0849 115.036 7.7593 175.8422 10.0193 116.3478 9.0581 123.2695 8.5007 156.3678 9.9955 95.298 8.7262 134.2188 8.0517 147.9984 8.6627 168.8048 8.3008 154.7865 8.8803 108.2873 9.5158 107.3226 8.9556 123.5207 9.9849 118.7143 8.0767 158.536 8.1594 148.494 7.4972 136.6313 8.6313 171.512 8.9605 131.582 8.376 179.468 9.0007 103.5915 9.5074 107.7598 8.5546 129.5585 10.4413 113.0225 8.0678 147.3323 8.17 151.3115 7.4493 142.4686 8.6076 169.4532 8.9169 136.6182 8.3958 182.9781 8.5343 119.4078 9.0977 175.9588 10.5145 110.1558 8.7811 128.9627 8.0952 166.7081 12.7178 92.7051 7.8144 127.6955 8.565 150.6317 8.8591 164.1392 8.2922 151.5624 11.0302 108.5898 9.8509 106.6347 9.0226 123.7112 9.9202 118.7226 8.4942 159.2974 7.7043 148.1931 8.5088 137.3819 7.8315 171.0029 8.8356 131.2012 8.5031 179.1598 8.8625 108.283 11.0973 107.3 9.0982 123.4861 9.252 118.726 8.1388 158.5306 8.058 148.5041 7.5896 136.581 8.9697 171.4872 8.97 131.5854 8.1455 179.4557
0.1285 10.9018 115.6369 7.9244 176.4179 10.4319 116.8604 8.7573 123.8245 7.9924 156.9493 12.1696 95.8088 8.3515 134.7624 8.6306 148.6048 8.6292 169.443 8.0036 155.2991 10.4067 108.8364 10.159 107.9083 10.073 124.0601 9.9057 119.1816 8.4521 159.1085 8.3091 149.1234 8.5429 137.201 8.4308 172.0879 8.629 132.2025 7.7843 179.9911 10.9028 104.1622 10.1233 108.3429 9.3387 130.0696 10.6945 113.5169 8.5745 147.9778 8.2844 151.9232 8.4268 143.0048 8.417 170.0421 8.546 137.2061 7.8011 183.4812 9.2867 119.974 8.5264 176.5962 12.1053 110.6705 8.7153 129.4412 8.3815 167.2863 15.2405 93.2341 8.9527 128.2528 8.435 151.1922 8.4551 164.7823 7.8524 152.0654 12.3233 109.1342 11.3771 107.2518 9.4255 124.2443 9.9179 119.1895 7.9728 159.8062 8.2292 148.8141 8.2662 137.935 8.3754 171.5752 9.2217 131.8459 8.1141 179.7347 10.3819 108.8355 11.8503 107.7762 9.9853 124.0609 9.2121 119.2389 8.5018 159.1101 8.2331 149.123 8.4692 137.1762 8.7503 172.0979 8.635 132.2096 7.5983 179.9559
0.1328 11.4975 116.1583 7.7222 176.9274 10.6364 117.2921 8.6562 124.2499 7.4861 157.3872 14.2847 96.2706 8.0274 135.1911 8.8755 149.1875 8.2555 169.9946 7.6032 155.7104 11.7166 109.3334 10.8539 108.3307 10.9011 124.5205 9.8144 119.5463 8.458 159.6203 8.2796 149.6669 9.1263 137.7527 7.944 172.5748 8.3642 132.7032 7.2472 180.3812 12.619 104.677 10.7804 108.7637 9.8471 130.5064 10.8952 113.9011 8.7083 148.5524 8.2029 152.4522 8.832 143.5264 7.9433 170.54 8.1299 137.6812 7.2336 183.8571 9.891 120.497 7.8406 177.0919 13.3924 111.1165 8.62 129.808 8.2908 167.8056 17.2649 93.6956 9.6329 128.795 8.0994 151.6655 7.8373 165.3033 7.4756 152.4397 13.1634 109.6093 12.5295 107.7954 9.7007 124.6872 9.834 119.5547 7.4819 160.1871 8.5146 149.3797 8.0771 138.3779 8.4837 172.1235 9.3881 132.4028 7.551 180.198 11.6993 109.3351 12.3212 108.1376 10.6634 124.5543 9.2198 119.6323 8.4753 159.6287 8.2425 149.6535 8.8828 137.7595 8.2117 172.6137 8.3695 132.7095 7.074 180.3345
0.1371 11.6589 116.5561 7.3106 177.3486 10.5694 117.6127 8.5974 124.551 7.1591 157.7094 15.9478 96.6605 7.7321 135.4974 8.5073 149.6972 7.6834 170.4369 7.2029 156.014 12.5139 109.761 11.5733 108.6274 11.2831 124.8861 9.7441 119.8087 8.1533 160.0481 8.0238 150.095 9.3975 138.2082 7.3875 172.9507 8.0429 133.0552 6.9231 180.6728 13.8612 105.1165 11.4675 109.0602 9.9827 130.8488 11.0339 114.1724 8.5 149.0301 7.895 152.8695 8.9075 143.9594 7.3679 170.9257 7.7252 138.0185 6.9031 184.138 10.1162 120.9432 7.2795 177.4527 14.1833 111.4675 8.5389 130.0747 7.9255 168.2395 18.6818 94.0617 10.0256 129.2417 7.6421 152.026 7.2679 165.6844 7.2754 152.7102 13.4099 109.9837 13.2303 108.2351 9.7484 125.0173 9.7636 119.8143 7.1368 160.4685 8.4714 149.8638 7.8783 138.6869 8.085 172.6021 9.2007 132.8404 7.036 180.5413 12.5163 109.7653 12.7223 108.3955 10.9173 124.9427 9.2318 119.91 8.142 160.062 8.0439 150.0702 9.0619 138.2357 7.5986 173.0108 8.0498 133.061 6.7726 180.6155
0.1414 11.9503 116.8432 6.9522 177.6689 11.1835 117.8489 9.1645 124.7805 7.1985 157.9677 17.5343 96.9621 8.0545 135.7262 8.3623 150.0816 7.3053 170.7571 7.0774 156.2418 13.4227 110.0945 12.653 108.847 11.648 125.1547 10.2396 120.0096 7.7761 160.3755 8.0034 150.4089 9.9024 138.568 7.0062 173.227 8.4878 133.3176 6.895 180.914 15.005 105.4632 12.5173 109.2782 10.2391 131.1046 11.6914 114.3785 8.2974 149.3956 7.7878 153.1759 9.1457 144.3021 7.0119 171.2038 7.9783 138.2697 6.8548 184.3704 10.6588 121.2926 7.0733 177.7289 14.808 111.7254 8.8989 130.2795 7.5041 168.5718 19.5611 94.332 10.8099 129.5947 7.5057 152.2915 7.0413 165.9692 7.3458 152.9347 13.5873 110.2508 13.7048 108.5609 10.321 125.2579 10.249 120.0132 7.0952 160.694 8.448 150.2454 8.2153 138.9236 7.64 172.9708 9.2972 133.1574 6.7579 180.8012 13.4028 110.1015 13.4515 108.5917 11.138 125.2242 9.8383 120.1157 7.7397 160.3935 8.0299 150.3826 9.5356 138.6147 7.1765 173.3003 8.472 133.3242 6.7948 180.8486
0.1457 11.8343 117.0449 6.6754 177.9093 10.8768 118.0125 7.8031 124.9434 6.5382 158.1832 18.7209 97.1638 7.7269 135.8936 8.1929 150.3546 6.9349 170.9978 7.2836 156.4235 14.5429 110.3215 8.7718 108.9986 11.7714 125.3508 8.9915 120.1462 7.3822 160.6175 8.0046 150.6315 10.4664 138.8181 6.8165 173.4363 7.9892 133.5101 7.1304 181.1248 16.2158 105.6962 8.6843 109.4297 10.4464 131.2859 10.0312 114.514 7.9561 149.6639 7.748 153.3942 9.511 144.5437 6.8362 171.4177 7.636 138.4569 7.1606 184.5753 11.5495 121.5227 6.5901 177.9623 14.9249 111.9099 8.1939 130.4271 7.0826 168.8131 19.2502 94.5092 11.6684 129.8422 7.4688 152.4892 6.854 166.1936 6.3256 153.1174 13.3229 110.4427 13.9774 108.7926 10.4141 125.43 8.9456 120.1486 6.4488 160.884 8.2636 150.5129 8.0836 139.1012 7.1415 173.243 9.1374 133.3861 6.7159 181.0131 14.5445 110.324 10.9474 108.7183 11.1693 125.4315 8.1347 120.2612 7.3431 160.6333 8.1035 150.601 10.0185 138.8773 6.892 173.5181 7.9651 133.5162 7.2143 181.0537
0.15 4.4827 117.11 7.1416 178.0927 1.1709 118.0139 -6.3892 124.7861 -4.2554 158.1316 14.9134 97.2631 -1.7349 135.8658 7.8083 150.5479 6.4355 171.1769 3.5915 156.5014 11.2064 110.4564 -16.6078 108.6362 8.4086 125.4417 -1.7055 120.0108 7.1367 160.7932 6.6532 150.7734 10.1426 138.9838 5.7473 173.5849 -3.8341 133.4952 2.3676 181.2042 12.4879 105.8323 -16.5513 109.0722 7.7766 131.3774 -0.9744 114.3383 7.4632 149.8525 6.5519 153.5359 9.4523 144.7087 5.622 171.5706 -3.1955 138.4628 2.7792 184.6653 9.4872 121.6689 0.0872 178.0746 9.9466 111.9767 -1.1407 130.3453 6.9252 168.9951 10.6503 94.5291 11.0378 129.9932 4.4367 152.5989 2.415 166.3169 -4.3994 153.0074 4.8801 110.4925 8.3553 108.8997 3.8432 125.453 -1.8066 120.0058 -3.9463 160.8476 8.1384 150.7058 1.204 139.1 7.0231 173.4432 5.8005 133.5158 5.4699 181.1653 11.1688 110.4587 -1.0548 108.4855 7.2342 125.5311 -7.1377 120.0862 7.0349 160.8095 6.8658 150.7404 9.6517 139.0508 5.1537 173.6737 -3.9962 133.4982 3.8788 181.1423
0.1543 -5.6396 116.3619 5.3868 178.166 -9.089 117.0765 -22.7548 123.1731 -15.7989 156.6534 4.3256 96.979 -12.0527 134.7677 0.2693 150.5545 -0.8895 171.1337 0.713 156.0447 -6.6848 110.2111 -45.3383 106.1361 1.8524 125.091 -14.2652 118.8811 1.1103 160.7977 0.5356 150.5716 5.3784 138.9699 -0.4779 173.4419 -17.2137 132.097 -1.8677 180.5682 -5.7323 105.5442 -45.1903 106.587 1.1459 131.0971 -14.1321 113.1268 -0.7255 149.7985 0.7822 153.3595 5.2012 144.7151 -0.7341 171.4054 -14.8788 137.2256 -0.3738 184.1198 -6.683 121.4896 -6.3798 177.1646 3.5495 111.5188 -11.8824 129.3064 2.7418 169.038 2.0859 93.7514 4.7124 129.9337 -3.1462 152.2078 -3.4618 165.7014 -15.8692 151.683 -4.7171 109.7154 -8.6764 108.375 -2.3463 124.747 -14.602 118.868 -15.1544 159.5838 2.2751 150.7161 -5.9011 138.2162 4.9234 173.5366 -6.4989 133.0951 1.7827 180.9631 -7.3561 110.2084 -16.2609 107.2125 -2.3351 125.1178 -24.468 118.5058 0.7161 160.8133 1.7383 150.5566 4.0626 139.0306 -3.9971 173.4588 -17.2925 132.0813 1.2968 180.6664
0.1585 -17.9778 114.9896 4.9992 177.896 -22.1693 115.7382 -40.3644 121.0118 -30.3194 154.5869 -10.352 95.8401 -23.8521 133.2018 -7.7479 149.6893 -8.3547 170.182 -2.4875 155.3386 -28.3943 108.5506 -70.7713 103.0959 -7.4378 124.16 -28.2662 117.3422 -4.6235 160.0764 -6.5019 149.6434 1.1308 138.3639 -6.8367 172.5996 -31.8294 130.1231 -7.5405 179.5882 -27.8786 103.8121 -70.6143 103.5602 -7.5804 130.2412 -28.3256 111.5001 -9.4865 148.7299 -5.7886 152.4866 2.2399 144.2112 -7.675 170.5143 -28.7501 135.4481 -5.7673 183.2658 -26.1056 119.9123 -13.7739 175.7801 -6.37 110.5884 -23.6651 127.8612 -1.0087 168.4858 -9.1236 92.6142 -1.9553 129.1741 -11.5343 151.1422 -10.7106 164.5038 -30.4387 149.8444 -17.6064 108.4576 -29.9492 106.5456 -11.1025 123.6909 -28.2567 117.3228 -29.3356 157.8048 -3.2906 149.9575 -14.4792 136.9349 2.728 173.2518 -21.1655 131.5284 -1.5988 180.2903 -29.7357 108.4994 -31.5178 105.5529 -15.2939 123.9064 -43.6271 116.4106 -5.6081 160.0477 -3.5342 149.7412 -1.1635 138.3288 -14.5262 172.2747 -32.3446 130.0895 -2.6827 179.9185
0.1628 -30.4524 113.4985 3.5307 177.4691 -33.7406 114.3707 -54.7864 118.8873 -43.7498 152.4751 -24.8803 94.3873 -35.8682 131.6022 -16.3901 148.4252 -17.685 168.8168 -7.0899 154.5616 -50.4255 106.42 -89.4936 100.2795 -17.247 122.9982 -40.0421 115.8099 -11.1644 159.019 -14.3976 148.3861 -5.3215 137.4674 -14.5607 171.4468 -45.4801 128.1294 -14.4132 178.5004 -49.7282 101.6154 -89.1916 100.7535 -17.2365 129.1395 -40.7497 109.8918 -19.6365 147.2141 -12.9565 151.309 -2.87 143.4627 -16.1175 169.3035 -41.5041 133.6447 -11.7255 182.3121 -46.4329 117.8068 -23.5041 174.2869 -16.2329 109.5161 -35.1164 126.3881 -5.0208 167.6629 -19.2278 91.4403 -11.2945 128.0854 -21.9352 149.8188 -19.2497 163.1175 -43.7649 147.9787 -28.9726 107.1355 -50.1922 104.3427 -18.9471 122.5955 -40.2607 115.7841 -42.6729 155.9766 -9.7761 148.8372 -23.7949 135.5967 0.4927 172.7038 -37.1733 129.5334 -6.6572 179.405 -52.4832 106.3107 -43.9214 103.9246 -27.752 122.4061 -58.6923 114.3697 -12.6616 158.9257 -11.2914 148.6289 -8.6249 137.2888 -25.844 170.6771 -46.0871 128.0789 -7.931 179.0741
0.1671 -40.0718 112.08 3.0959 177.0049 -42.9565 113.1028 -66.2225 116.9795 -55.6176 150.5068 -36.2554 92.9581 -45.297 130.1181 -25.9184 147.0958 -27.2223 167.3921 -12.5354 153.7902 -66.9918 104.3456 -102.3836 97.9476 -26.3755 121.8426 -49.7022 114.3992 -18.867 157.8936 -22.6117 147.108 -11.5627 136.5131 -23.4661 170.2431 -56.8483 126.3017 -21.984 177.4283 -66.3054 99.4808 -102.1508 98.4309 -26.6295 128.038 -50.0602 108.4152 -29.7285 145.6509 -20.9983 150.1013 -7.9698 142.6597 -24.7145 168.0548 -52.4148 131.9744 -18.3871 181.3589 -62.6223 115.7365 -32.1138 172.8513 -24.5274 108.4764 -44.5862 125.0204 -10.3687 166.7714 -26.9639 90.3558 -19.1487 126.9587 -32.3965 148.4962 -28.2175 161.7411 -55.1957 146.2454 -38.1988 105.8859 -65.41 102.232 -26.3037 121.5516 -50.23 114.3694 -54.094 154.2705 -17.1782 147.6441 -31.7435 134.3277 -2.4052 172.0612 -50.539 127.5826 -12.4627 178.463 -69.2113 104.1893 -53.7913 102.4484 -38.9394 120.9313 -70.4897 112.5553 -20.8525 157.7344 -18.3862 147.4916 -16.1483 136.197 -38.388 169.0437 -57.5122 126.2378 -12.7703 178.2295
0.1714 -47.8871 110.8051 1.6046 176.5312 -50.1164 111.9753 -75.3594 115.3572 -65.7076 148.764 -45.0455 91.6627 -53.4182 128.8005 -34.8427 145.8389 -36.2435 166.0399 -16.3504 153.0701 -78.9809 102.5315 -110.9323 96.1173 -33.2947 120.7788 -57.3495 113.1665 -26.1695 156.8172 -30.0916 145.8941 -17.072 135.5966 -31.7606 169.0971 -65.8123 124.7129 -28.7091 176.4231 -77.8688 97.6204 -110.6446 96.6023 -33.6243 127.018 -57.4892 107.1311 -38.1784 144.1804 -28.4618 148.9494 -12.6802 141.8827 -32.9728 166.8631 -61.3718 130.5146 -24.5322 180.4569 -74.774 113.902 -39.9269 171.5376 -30.7359 107.5219 -52.1942 123.8098 -15.8887 165.9067 -32.8903 89.3839 -26.0379 125.8906 -40.5833 147.2799 -35.9789 160.4792 -64.9933 144.7054 -45.292 104.7707 -76.6587 100.4033 -32.0183 120.6039 -57.7447 113.1299 -64.3435 152.7479 -24.1209 146.5039 -38.4389 133.1703 -5.561 171.4131 -61.1718 125.8255 -18.5417 177.5479 -81.6427 102.337 -61.1212 101.1738 -47.5774 119.5904 -79.0748 111.0301 -28.9253 156.5983 -24.7749 146.4047 -23.0497 135.1544 -48.9096 167.5245 -66.276 124.6396 -18.3102 177.4133
