#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
4.7949 100.9472 75.7109 -25.5918 52.8504 10.2208 70.8625 -18.5542 51.6716 -0.1177 31.9637 -0.9084 41.5345 19.4475 47.672 -7.0791 23.2994 -1.7642 52.7553 5.8826 34.3147 -26.8811 31.1717 6.3163 56.6981 -6.1094 54.4793 -5.6154 45.5591 70.5959 71.2938 -1.9687 38.8674 39.5466 54.8043 -46.2441 30.7376 1.735 59.9191 -8.6699 52.3105 -2.3074 33.5164 -8.4766 24.2964 64.7776 66.5176 -12.804 22.6768 30.1647 64.652 -26.417 17.0142 102.9427 83.8509 -24.9279 55.015 16.8856 57.0297 -0.6368 45.4026 15.6574 55.4317 -17.1034 62.9693 79.8905 70.7839 -1.6993 38.6594 99.5214 80.5816 60.4129 65.1874 0.0645 44.8562 30.773 46.9313 86.9509 59.7676 42.6397 65.2733 73.0786 70.9975 -21.1635 42.3987 -49.3338 17.816 -18.9878 30.9283 0.1102 57.2117 -7.9228 36.9204 -38.8789 34.0733 100.0768 72.3495 87.0353 72.8709 52.2541 73.6178
4.7992 102.1692 75.4007 -23.6907 50.3059 6.2372 70.5175 -19.714 50.1601 -0.1007 32.2967 -1.0903 41.6697 22.9221 49.4813 -6.2224 24.7607 -1.6825 52.7172 8.574 35.2876 -33.825 28.9738 9.6353 57.4228 -9.0506 53.6238 -5.1591 46.6275 75.8982 71.9204 -1.8854 38.8352 43.0676 56.6569 -43.9925 27.6638 3.0127 60.1895 -11.3547 51.4201 -2.3362 33.4915 -7.8859 25.7775 59.4662 66.1567 -10.6039 24.214 24.752 64.5938 -21.2592 16.9276 103.2184 83.4362 -22.8847 52.464 12.3072 56.5057 0.377 45.5253 10.6441 54.7794 -18.0315 61.4927 76.1117 70.5175 -0.9856 38.7057 97.1878 80.333 67.8777 65.9278 0.2481 45.0303 34.3675 48.6641 83.728 59.5606 48.431 66.5033 68.6096 70.6954 -20.5659 41.1122 -41.2853 16.0344 -20.5337 29.8883 0.3071 57.3687 -7.4984 38.4246 -41.2354 30.666 102.3101 71.992 85.4934 72.8389 44.6585 73.2578
4.8035 102.8177 75.0918 -23.6592 48.5657 2.4806 70.0403 -18.7054 48.5682 -0.9105 32.578 -1.5702 41.7702 26.2358 51.3247 -5.6425 26.1797 -1.3922 52.6851 11.4424 36.5623 -42.0314 26.0764 13.9726 58.3565 -11.5605 52.6896 -4.9028 47.6311 79.9967 72.365 -1.8608 38.8121 46.1188 58.4174 -39.2579 25.0219 4.8157 60.6249 -13.5326 50.4443 -2.1974 33.4766 -7.1846 27.1776 53.3045 65.8153 -9.1073 25.8207 19.9884 64.4945 -17.1879 17.5016 102.9331 83.0378 -22.9653 50.8122 7.8424 55.8973 0.1114 45.8253 5.7407 54.0595 -18.9124 59.9496 71.7511 70.2293 -0.1301 38.8774 94.4711 80.0783 74.5936 66.2991 0.72 45.2092 37.4683 50.3387 80.2637 59.3355 55.3997 67.6454 63.6299 70.373 -19.7885 39.9726 -33.268 14.431 -24.4304 28.5633 0.5257 57.5203 -7.1857 39.8168 -40.2159 27.5994 103.7823 71.6199 83.6807 72.7839 37.0937 73.001
4.8078 102.7913 74.7924 -23.6009 46.9183 -0.8545 69.4463 -23.5832 47.2566 -1.8312 32.6925 -1.7316 41.808 29.109 53.1693 -5.3799 27.5196 -1.7589 52.6936 14.5993 38.1156 -50.0724 23.4688 18.7872 59.4738 -13.5823 51.667 -4.7481 48.5578 83.0532 72.6644 -1.8361 38.797 50.3238 60.1017 -33.9014 23.4426 7.1261 61.236 -15.1172 49.3816 -2.2567 33.4872 -6.4284 28.5247 46.0853 65.5538 -8.0912 27.4094 15.7455 64.3187 -13.7327 18.4645 102.046 82.6589 -22.8055 49.2294 3.5691 55.2102 0.1551 46.0183 0.9497 53.2788 -19.7685 58.3716 67.1005 69.8952 -0.3726 39.1473 91.4237 79.8145 80.16 66.3895 1.6468 45.4485 40.1884 51.9527 76.7139 59.0919 62.4009 68.6172 58.1444 70.0427 -19.9782 38.9598 -26.4285 13.6567 -30.4345 26.6368 0.6297 57.6874 -6.8282 41.0997 -36.0393 25.0701 104.5244 71.2554 81.573 72.7123 30.2725 72.8046
4.8121 102.2639 74.5092 -23.1983 45.3359 -4.0648 68.7738 -22.3583 45.1453 -2.3794 32.6552 -1.542 41.8238 31.9214 54.9999 -5.4162 28.7451 -1.4622 52.6765 17.8873 39.9321 -49.1149 21.1219 23.629 60.6682 -15.0475 50.5557 -4.5645 49.4066 85.0651 72.8577 -1.674 38.8066 57.4929 61.6001 -28.1546 22.7442 10.2104 62.0165 -16.2106 48.2369 -2.1334 33.4854 -5.7785 29.8361 39.1413 65.3872 -7.4825 28.9245 11.8124 64.0496 -11.0617 19.7164 100.7506 82.2977 -22.3367 47.7311 -0.587 54.4545 0.2266 46.186 -3.5042 52.4474 -21.1936 56.7555 62.1337 69.5415 -0.0802 39.3102 88.1168 79.5397 84.773 66.2873 3.5448 45.8213 43.5308 53.5033 72.5982 58.8327 68.5842 69.3166 51.5513 69.7441 -22.1571 37.9518 -20.6912 13.7778 -37.9173 23.9731 0.7496 57.8483 -6.311 42.2953 -30.9286 23.5199 104.6333 70.9085 79.1732 72.6199 24.359 72.5896
4.8163 101.2418 74.2431 -22.3941 43.9305 -6.6809 68.0029 -22.2303 43.5627 -2.6713 32.5832 -1.6452 41.8464 34.2013 56.8429 -5.6488 29.8315 -1.6044 52.6597 21.4832 41.9524 -44.0208 19.0097 28.1605 61.9158 -16.1259 49.3654 -4.1327 50.1936 86.4037 72.9804 -1.3544 38.854 65.7626 62.6447 -23.0414 22.9163 14.1272 63.0167 -17.022 47.0181 -1.2656 33.516 -5.4055 31.0962 32.4739 65.2503 -7.1118 30.3384 8.0967 63.6807 -9.1226 21.1283 99.0159 81.9535 -21.6812 46.3912 -4.5285 53.635 0.3553 46.35 -7.444 51.5562 -20.9726 55.007 56.6804 69.1835 -0.0827 39.4938 84.461 79.251 88.0713 66.0471 5.8299 46.4975 47.9603 54.9617 68.111 58.5523 73.4542 69.7752 43.9341 69.537 -26.7126 36.596 -16.3804 14.5886 -46.1538 21.5758 0.8994 58.004 -5.6891 43.4418 -25.9984 22.9275 104.2121 70.5823 76.5022 72.5019 18.9812 72.3047
4.8206 99.8333 73.987 -22.3138 42.7051 -8.8397 67.1212 -22.197 42.0573 -2.4955 32.5003 -1.4402 41.8786 36.5743 58.635 -5.9276 30.7738 -1.3961 52.6612 24.804 44.1773 -37.2656 17.1087 31.9938 63.1753 -16.9081 48.1027 -3.676 50.9769 86.9557 73.0573 -0.1839 38.9424 73.0814 63.3225 -18.8123 23.6503 18.0122 64.2565 -17.7477 45.7371 -0.3967 33.6913 -5.2388 32.2618 26.7596 65.0477 -6.7578 31.6456 4.6187 63.214 -7.8921 22.5888 96.8999 81.6216 -21.4978 45.2113 -8.5113 52.7467 0.5035 46.5143 -11.489 50.5848 -24.6533 53.4693 50.3232 68.8533 0.1401 39.6619 80.284 78.943 90.4933 65.7207 8.844 47.4544 52.8701 56.278 62.754 58.2679 77.1998 70.037 36.5788 69.4399 -31.7068 34.6021 -13.048 15.7715 -51.6279 19.4182 1.118 58.1602 -4.9871 44.5649 -21.4701 23.033 103.2892 70.2763 73.6412 72.3648 13.9075 71.9251
4.8249 98.0807 73.7421 -23.931 41.5353 -10.6552 66.1186 -21.6198 40.6408 -2.296 32.4471 -1.4322 41.9201 41.305 60.457 -6.1864 31.5762 -1.3342 52.6904 28.0227 46.4783 -30.5995 15.4508 35.3717 64.3984 -17.7152 46.7811 -3.2107 51.7438 86.9573 73.0997 -0.0902 39.2256 79.5669 63.6089 -15.2825 24.8014 22.5586 65.5583 -19.0694 44.3809 -0.5872 33.9608 -5.4221 33.3187 21.6614 64.7808 -6.1779 32.8592 0.807 62.6599 -7.0685 24.019 94.4116 81.2951 -22.6778 44.1193 -11.6896 51.7367 0.693 46.6772 -14.1826 49.4665 -23.7733 51.3772 42.8406 68.609 0.325 39.8295 75.6608 78.5953 92.0833 65.357 12.6494 48.7554 60.0667 57.3087 56.2822 58.0026 80.0331 70.1536 29.8902 69.361 -32.8868 32.0641 -10.7047 17.1867 -48.7213 17.4764 1.4573 58.327 -4.5896 45.6705 -17.5948 23.7472 102.0391 69.9905 70.4765 72.2046 8.8322 71.4324
4.8292 95.9603 73.503 -27.8204 40.1314 -12.2732 65.0013 -20.7817 39.3907 -2.2913 32.4401 -1.2529 41.9879 47.7691 62.1511 -6.2812 32.268 -0.9474 52.7384 31.3194 48.7899 -24.5866 14.8541 38.4584 65.5864 -18.884 45.3698 -2.8752 52.4905 86.5232 73.1158 -0.2028 39.4461 84.9721 63.6368 -12.6253 26.2146 27.0169 66.8662 -18.5663 42.8852 -0.2394 34.1332 -5.8058 34.2256 16.9581 64.4384 -5.5035 34.0256 -2.4422 61.9866 -6.6046 25.375 91.5484 80.9689 -25.6167 42.8773 -14.189 50.6568 1.0586 46.8416 -16.1702 48.2871 -23.8114 49.714 35.8328 68.4745 0.7003 40.007 70.7795 78.2177 92.992 64.9852 16.7899 50.4496 66.5447 57.9666 49.0715 57.8051 81.896 70.1732 24.3231 69.2114 -31.7036 29.8682 -9.1797 18.6971 -42.3511 15.7288 2.3248 58.5291 -4.5551 46.6835 -14.4377 24.8144 100.3959 69.7218 66.8245 72.0191 4.396 70.7916
4.8335 93.4828 73.2633 -34.1844 38.1812 -13.7341 63.7756 -21.0526 38.2951 -2.1405 32.4317 -1.2286 42.0486 55.8741 63.5588 -6.1277 32.8816 0.2718 52.8252 35.1253 51.0787 -19.6238 15.1145 42.3694 66.7708 -18.1223 43.8456 -2.7749 53.187 85.7044 73.1152 -0.1472 39.6158 89.2586 63.4841 -10.5792 27.7714 31.1617 68.1572 -22.2195 41.5874 -0.1081 34.3374 -6.1251 34.9763 12.4674 64.0019 -4.9365 35.1683 -5.473 61.2597 -6.2604 26.6379 88.3804 80.6386 -26.8059 41.2164 -15.9793 49.4973 1.4231 47.0423 -17.5316 47.009 -23.7174 48.139 29.6365 68.3675 1.2853 40.2237 65.651 77.8324 93.3019 64.6196 20.9851 52.452 72.3532 58.3146 42.2604 57.7079 82.9656 70.1329 19.388 68.9974 -29.0205 28.1819 -8.1656 20.1998 -35.2291 14.1559 3.9929 58.8506 -4.7305 47.5723 -11.8793 26.1407 98.4024 69.4645 62.809 71.794 0.0763 70.0837
4.8378 90.68 73.0165 -40.3839 35.3733 -15.1972 62.4496 -23.0434 37.1879 -1.9956 32.4434 -1.0817 42.1183 63.7529 64.5411 -5.9373 33.4553 -0.0231 53.1322 38.7166 53.2735 -15.5784 15.9001 46.8101 67.9315 -21.9932 42.5454 -2.834 53.8055 84.5436 73.1017 0.0591 39.7809 92.6785 63.2191 -9.1502 29.3799 35.0248 69.4192 -21.3255 39.7354 0.1584 34.5424 -6.2856 35.6226 8.2205 63.478 -4.5739 36.2611 -8.0524 60.456 -5.9068 27.8075 84.424 80.299 -27.3233 39.6741 -17.2592 48.2507 2.1055 47.2743 -18.5682 45.6398 -22.9458 46.6947 23.8152 68.2214 2.7363 40.5104 60.1526 77.4269 93.0925 64.2716 24.9384 54.651 77.1295 58.4216 36.1294 57.6448 83.3391 70.054 14.8017 68.6889 -25.4043 27.0865 -7.563 21.6402 -28.2939 12.7403 6.6592 59.3909 -5.0385 48.3369 -9.9309 27.6191 96.0595 69.2109 58.499 71.5356 -3.9491 69.289
4.8421 87.6243 72.7598 -41.2791 31.9783 -16.1855 61.0294 -27.5206 35.7729 -1.7131 32.4781 -1.0433 42.1963 71.0542 65.1304 -5.7494 33.9907 0.0389 53.3308 42.0304 55.3856 -12.4025 17.0804 52.3548 69.0295 -20.9378 40.6027 -3.0677 54.3429 83.1172 73.0756 0.3532 39.9506 95.223 62.8936 -8.1786 30.9632 38.7315 70.6476 -21.259 38.2776 0.6091 34.765 -6.2666 36.1901 4.103 62.8728 -4.461 37.2727 -10.1138 59.5586 -5.4351 28.8996 80.5576 79.919 -27.4202 38.2659 -18.2564 46.92 3.503 47.5967 -19.6884 44.1819 -22.3304 45.4181 18.7737 67.9668 5.067 41.0355 53.8899 77.0265 92.3826 63.9431 28.8094 56.9486 81.1008 58.3577 30.6824 57.5519 83.1726 69.9506 10.4778 68.2793 -21.6475 26.6639 -7.1082 22.989 -22.2117 12.3065 9.9678 60.2178 -5.3473 48.9817 -8.5136 29.1628 93.1944 68.9559 53.6855 71.2728 -7.3736 68.4086
4.8463 83.745 72.4918 -39.2703 29.1305 -16.9813 59.588 -34.1937 33.712 -1.4045 32.5619 -0.86 42.2802 76.9943 65.4136 -5.5975 34.4931 0.1099 53.4921 45.1981 57.4346 -10.2003 18.4843 58.1644 70.0426 -20.908 39.1044 -3.3391 54.7866 81.3317 73.0333 0.4248 40.1421 96.9418 62.5444 -7.662 32.4688 42.1482 71.8744 -21.0209 36.8791 1.3329 35.0343 -6.1153 36.7044 0.1205 62.1922 -4.5225 38.1809 -11.8714 58.5571 -4.8681 29.9418 76.3192 79.5419 -26.0111 37.0228 -19.2895 45.5145 5.1665 48.1208 -16.4243 42.6112 -22.8025 44.2818 14.2532 67.6305 7.8242 41.8865 46.4574 76.6915 91.3159 63.6317 31.8334 59.3377 83.9881 58.1883 25.7717 57.3929 82.6579 69.8358 6.386 67.769 -18.1283 26.7486 -6.5615 24.249 -17.5015 12.6997 13.4109 61.2839 -5.5394 49.5209 -7.4432 30.7001 89.9312 68.6828 47.7986 71.032 -10.2855 67.4256
4.8506 79.9851 72.174 -35.8869 26.9891 -17.7109 58.1303 -41.8282 30.79 -1.1834 32.686 0.5241 42.3826 81.8468 65.4317 -5.5658 34.9538 0.2446 53.6503 50.9626 59.4747 -8.7316 19.978 64.1157 70.9092 -20.7585 37.6736 -3.5597 55.1517 79.0495 72.9697 0.7807 40.3237 97.9953 62.1945 -7.3171 33.87 46.36 73.0964 -20.4688 35.5797 2.4517 35.3874 -5.9246 37.1858 -3.935 61.4458 -4.7796 38.9754 -13.4143 57.4541 -4.2462 30.958 71.7359 79.1516 -23.2267 36.1525 -15.5318 44.0195 8.0016 48.8456 -26.4477 41.646 -25.2892 43.1497 9.8724 67.2049 11.1957 43.0624 38.6257 76.4616 89.8893 63.3379 34.3484 61.6844 86.0001 57.9492 21.2154 57.1485 81.7356 69.7159 2.4328 67.1639 -15.0602 27.2921 -5.9154 25.4465 -13.7701 13.5572 17.0144 62.4974 -5.5718 49.9909 -6.9827 32.1832 86.5394 68.3869 40.6673 70.8841 -12.72 66.3169
4.8549 75.9036 71.8579 -30.4561 25.6108 -18.5955 56.6561 -42.9618 27.711 -1.0249 32.8233 -0.0256 42.7302 85.5725 65.2717 -5.7348 35.3624 0.6277 53.8108 59.274 61.1213 -7.7672 21.4651 69.8255 71.6085 -20.2134 36.3447 -3.669 55.4588 76.5961 72.8671 1.3618 40.5282 98.3664 61.8512 -6.9342 35.1617 52.0617 74.304 -19.7325 34.4304 5.0283 35.8802 -5.7512 37.6385 -7.5299 60.5934 -5.069 39.6518 -14.6222 56.2602 -3.9368 31.959 66.8318 78.7462 -20.3005 35.8513 -25.7811 43.1627 12.5042 49.876 -23.9596 38.9968 -30.7739 41.6427 5.7614 66.6848 14.9994 44.5908 30.9716 76.3125 88.151 63.0576 36.5251 63.9916 87.3021 57.6745 16.4842 56.812 80.5082 69.5927 -1.5964 66.4699 -12.3659 28.1074 -5.284 26.6065 -11.1143 14.735 20.5055 63.7764 -5.4737 50.4131 -6.6782 33.5543 82.9094 68.0858 34.0949 70.8501 -14.7451 65.0803
4.8592 71.5447 71.525 -25.5431 25.2409 -16.4857 55.1376 -40.4242 24.9399 -0.2315 32.963 0.0069 42.8974 88.2343 65.0032 -7.1627 35.6824 0.6767 54.0034 68.0525 62.201 -7.1495 22.8882 74.4846 72.1257 -19.354 35.1728 -4.4144 55.7115 73.9081 72.7483 2.656 40.8101 98.2043 61.5263 -6.4766 36.3666 58.9088 75.449 -19.5863 33.4032 8.3732 36.7536 -5.7395 38.0577 -10.2791 59.65 -5.2815 40.2204 -15.8278 55.0019 -3.9288 32.8734 61.6816 78.3206 -17.3243 35.9513 -23.2023 40.518 17.2023 51.2825 -23.7185 37.3114 -34.9357 39.365 1.8198 66.0746 19.0308 46.4379 24.7209 76.1207 86.0993 62.7844 38.3802 66.2402 87.9631 57.3901 12.1636 56.3484 78.9196 69.4655 -5.5552 65.6812 -10.2217 29.1454 -4.8197 27.7313 -9.2595 16.0755 24.2073 65.0894 -5.4471 50.8031 -6.397 34.8165 78.9665 67.772 28.2495 70.8482 -16.5893 63.7174
4.8635 66.753 71.1727 -21.2183 25.5114 -23.1877 54.1076 -35.7818 22.5396 0.1851 33.2165 0.0761 43.0531 90.1667 64.6765 -11.5279 35.7261 0.9051 54.1807 76.3445 62.8086 -6.7565 24.2217 78.0003 72.4772 -19.4277 34.1352 -7.0199 55.8078 71.0498 72.611 5.0206 41.2863 97.6405 61.2248 -5.8661 37.507 66.3349 76.4481 -21.6794 32.3642 11.7122 38.0482 -6.7805 38.3981 -12.456 58.6037 -5.3584 40.7127 -16.4852 53.646 -4.0482 33.6794 56.1502 77.8781 -14.7228 36.4209 -22.7943 38.8457 21.4382 52.9203 -23.5135 35.6397 -35.7783 36.8131 -1.9465 65.38 23.4324 48.5043 19.2945 75.8858 83.7153 62.5149 40.7091 68.4335 88.105 57.1106 8.1058 55.8008 76.8698 69.3299 -8.6406 64.7748 -8.4494 30.3268 -4.6013 28.7934 -8.0914 17.4668 26.9028 66.4744 -6.7292 51.1191 -6.0046 35.9835 74.7427 67.4423 22.7453 70.8051 -17.6622 62.204
4.8678 61.5809 70.8028 -17.3844 26.3203 -21.4941 51.8508 -30.5738 21.1521 -0.0391 33.4745 0.2258 43.2086 91.2968 64.3279 -14.9671 34.9399 1.1987 54.3559 83.6263 63.0316 -6.3733 25.4612 80.532 72.6982 -21.3271 33.079 -9.0116 55.4323 67.8151 72.4542 8.6916 42.1262 96.7079 60.9479 -5.2929 38.6202 73.2158 77.243 -26.1684 30.9689 15.5537 39.6623 -9.2618 38.5329 -14.2121 57.4339 -5.269 41.1501 -17.1472 52.2616 -4.2881 34.3784 49.417 77.4469 -12.4902 37.1596 -22.6495 37.2352 25.2845 54.6077 -22.8708 34.0218 -34.3817 34.6145 -5.5457 64.6069 27.3469 50.699 14.3301 75.5563 80.8994 62.2454 44.4667 70.5477 87.8212 56.8447 4.2244 55.1891 74.6118 69.1693 -11.1876 63.7905 -7.1743 31.5694 -4.6059 29.7618 -7.2915 18.8291 29.8232 67.814 -9.3226 51.1804 -5.4829 37.084 70.1621 67.0939 18.1405 70.6404 -18.4646 60.6157
4.872 55.7186 70.437 -14.3525 27.4608 -21.5949 50.3457 -25.5741 20.6117 0.0839 33.6545 0.4023 43.3676 91.7659 63.977 -17.3107 33.7942 2.185 54.5587 90.2015 62.9763 -5.8896 26.6191 82.3162 72.8264 -25.5961 31.6952 -10.3433 54.8269 64.4409 72.27 12.5421 43.4548 95.3741 60.6912 -4.8767 39.6932 78.8812 77.8179 -32.7149 28.933 19.552 41.6293 -11.2038 38.2044 -15.6143 56.1638 -5.0707 41.5549 -17.9985 50.849 -4.5421 34.9687 41.6338 77.0565 -10.523 38.0885 -22.1695 35.6801 28.7039 56.3133 -21.9393 32.5461 -31.4662 32.9197 -9.0274 63.7497 30.5692 52.9445 9.7491 75.1129 77.6795 61.9615 50.2372 72.5674 87.0799 56.5953 0.4647 54.5094 72.1458 69.0019 -13.3455 62.698 -6.325 32.8125 -4.764 30.6214 -6.8266 20.1215 33.8727 69.1745 -11.2256 50.8014 -4.9402 38.1505 65.0147 66.7275 13.9841 70.3968 -19.1922 58.98
4.8763 48.3902 70.1317 -11.8997 28.828 -21.5088 48.9189 -20.9614 20.8016 0.2127 33.8334 0.7984 43.5306 91.7093 63.6333 -18.7044 32.5053 4.0827 54.9139 95.4427 62.7494 -5.2033 27.7216 83.1715 72.8937 -31.8483 29.6809 -11.0908 54.139 60.6742 72.0659 16.5798 45.1409 93.6136 60.4469 -4.6859 40.6929 83.0798 78.2096 -40.4334 26.0544 23.2058 43.884 -12.7034 37.648 -16.7273 54.816 -5.0388 41.9388 -16.2252 49.3756 -4.702 35.4698 33.7566 76.7643 -8.9188 39.1477 -21.4354 34.2501 31.9594 58.0217 -21.5671 31.2436 -27.6456 31.8684 -11.51 62.7472 33.4766 55.1511 5.4715 74.5582 74.4485 61.6534 58.9789 74.2386 85.9968 56.3564 -3.163 53.7734 69.4441 68.8225 -15.0854 61.4951 -5.818 34.0089 -5.0355 31.3633 -6.3739 21.3286 39.0999 70.553 -12.6168 50.2152 -4.47 39.1862 58.9149 66.3548 10.0383 70.0591 -20.1433 57.3011
4.8806 40.4255 69.9001 -9.9855 30.3239 -21.0265 47.5576 -16.9371 21.5239 0.2605 34.0088 1.0088 43.726 91.1838 63.3058 -19.4141 31.2127 6.99 55.5458 99.4173 62.3939 -4.5742 28.8127 83.4276 72.9123 -39.3093 26.8245 -11.36 53.4512 56.0712 71.8358 20.6362 47.0834 91.5947 60.2014 -4.6954 41.5996 86.1907 78.4339 -48.0581 23.449 27.1765 46.3065 -13.6521 36.9666 -17.7137 53.4083 -6.2052 42.249 -21.9972 48.2908 -4.7224 35.9063 26.7844 76.5692 -7.5769 40.2795 -20.8754 32.9864 35.7589 59.7527 -22.2024 30.0375 -23.7194 31.5107 -13.4463 61.6502 36.3049 57.3437 1.3601 73.9013 70.7895 61.3482 67.7378 75.3222 84.6063 56.1274 -6.3118 52.9773 66.4728 68.6269 -16.376 60.1944 -5.5202 35.1317 -5.2419 31.9879 -5.8604 22.4645 44.9256 71.9299 -13.4664 49.5282 -4.1996 40.1714 52.1533 65.9896 6.3506 69.6195 -17.5822 55.5547
4.8849 33.3484 69.7482 -8.6268 31.8688 -20.4914 46.3432 -13.8294 22.6286 0.3705 34.1705 1.3686 43.9246 90.2783 62.9976 -19.5848 29.9962 10.3782 56.5261 102.2664 61.968 -4.3174 29.8768 83.2209 72.9028 -43.4368 24.1421 -11.3997 52.8058 51.2178 71.5604 24.5478 49.1688 89.2572 59.9622 -4.9204 42.397 88.2663 78.5488 -47.5421 21.1041 30.8931 48.8653 -14.2192 36.2492 -18.7227 51.9566 -8.3108 42.3368 -20.5796 46.1958 -4.6273 36.2991 20.8746 76.3783 -6.5096 41.4442 -21.0963 31.8394 41.0004 61.4811 -24.8902 28.6958 -19.9992 31.6671 -15.0195 60.4314 39.1501 59.5526 -2.7594 73.1473 67.1013 61.0291 75.7738 75.9053 82.9342 55.9078 -9.059 52.1063 63.2107 68.4125 -17.4307 58.8151 -5.3199 36.1693 -5.3882 32.533 -5.2669 23.5475 51.7214 73.2252 -14.0346 48.8279 -4.1541 41.072 44.409 65.7368 2.686 69.084 -25.7288 54.3905
4.8892 27.2203 69.6158 -7.6885 33.3953 -20.3243 45.2786 -11.3937 23.9651 0.5968 34.3296 2.0137 44.1562 89.0348 62.7074 -19.4218 28.9011 14.2245 57.7785 104.38 61.5169 -4.2472 30.8427 82.6054 72.8748 -41.6963 21.7279 -11.377 52.2143 45.3694 71.3255 27.983 51.2892 86.6412 59.7221 -5.2297 43.0756 89.5537 78.5931 -42.8832 18.9937 33.9762 51.4402 -14.4708 35.5479 -19.9932 50.4241 -9.9004 42.071 -20.5824 44.7456 -4.5132 36.663 15.6529 76.1208 -5.9396 42.609 -23.1342 30.6256 46.0521 63.1685 -30.306 26.916 -16.836 32.2777 -16.2838 59.1198 42.4562 61.7096 -6.9778 72.2858 62.9908 60.7007 82.734 76.0701 80.9853 55.6917 -11.9944 51.1491 59.7145 68.1795 -18.3751 57.3661 -5.1008 37.1227 -5.3418 33.0044 -4.7135 24.5986 58.7229 74.4054 -14.2545 48.1452 -4.1923 41.8732 37.2327 65.5849 -0.7384 68.4619 -23.7229 51.7366
4.8935 21.9012 69.4317 -7.2048 34.8579 -20.8722 44.2934 -9.6087 25.4269 1.171 34.5014 3.0654 44.4706 87.4854 62.4322 -19.1812 27.9405 17.9514 59.2511 105.9729 61.0701 -4.328 31.707 81.6499 72.8354 -37.2364 19.5551 -11.0795 51.6744 38.1701 71.1913 31.6262 53.4046 83.7882 59.4757 -5.4996 43.6424 90.1072 78.595 -36.482 17.0943 36.5732 53.9611 -14.5162 34.8959 -19.0463 48.7822 -10.9924 41.6256 -20.6039 43.3795 -4.7868 36.9916 10.9751 75.7579 -5.6144 43.7056 -29.0738 29.0819 51.5972 64.6704 -39.4226 24.3409 -14.0055 33.1695 -17.2637 57.7371 47.0336 63.782 -10.1588 71.2935 58.5686 60.3564 88.3899 75.9277 78.7519 55.4772 -13.9697 50.05 55.4253 67.9203 -19.4384 55.8669 -4.6687 38.0063 -5.1984 33.4359 -4.3476 25.6154 65.3658 75.3944 -14.2891 47.4993 -4.5506 42.5767 30.8446 65.4672 -4.1946 67.7603 -23.7584 49.9851
4.8978 17.1079 69.1611 -6.9443 36.2172 -20.2616 43.2904 -8.3352 26.9287 2.2792 34.7537 4.4864 44.923 85.5007 62.1677 -18.9341 27.107 21.7222 60.849 106.68 60.6476 -4.5665 32.4605 80.3352 72.7857 -31.5987 17.5996 -11.1926 51.1805 31.5824 71.1724 34.1785 55.5791 80.641 59.2215 -5.5443 44.125 90.0829 78.5703 -30.1558 15.572 38.9485 56.4209 -14.2735 34.309 -23.502 47.4166 -11.7167 41.1048 -20.1215 42.0694 -5.9542 37.2217 6.477 75.2764 -5.4253 44.7221 -36.8168 26.612 57.9211 65.9827 -49.5763 21.9068 -11.5722 34.3067 -18.0992 56.2912 52.6137 65.7172 -12.7356 70.222 53.5838 60.0035 92.9687 75.5778 76.3222 55.26 -15.5448 48.8975 51.1171 67.6091 -20.5658 54.3014 -4.1463 38.8655 -5.0286 33.8396 -4.1923 26.5659 71.7122 76.1423 -14.0441 46.9022 -4.8717 43.1415 25.4564 65.3125 -7.3418 66.9538 -23.7088 48.3099
