#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
0.1071 5.0073 147.7133 5.1429 149.2421 4.99 168.7389 5.0957 133.5042 6.082 105.1182 4.9987 130.9292 5.2574 121.8422 5.299 114.7486 4.9921 161.7863 5.219 98.7242 5.4708 115.0816 4.8704 166.3038 5.2272 118.1216 5.1463 172.948 4.9413 166.6912 5.0751 121.1036 5.4011 111.8124 5.1783 144.3585 4.959 178.76 5.3051 113.9163 5.1248 104.7526 5.2381 122.6486 5.1563 134.0155 5.1777 135.0358 4.9576 145.6206 5.3537 120.0543 5.1463 170.1649 5.0865 163.9133 5.1487 103.4788 4.8431 140.4243 5.1884 93.4003 5.1443 159.1563 5.1245 147.515 4.9767 120.1994 5.1703 166.5582 5.2588 124.0402 4.9188 135.1453 5.9497 109.5797 5.554 110.6146 4.8968 155.3312 5.1481 149.641 5.1008 140.5932 5.3648 111.9891 5.9744 103.0601 4.8875 173.7239 5.3136 160.7201 5.12 142.0299 5.0664 133.0725 4.9941 162.2022 5.1637 154.8772
0.1114 5.1377 148.1767 5.2059 149.7077 5.0901 169.2049 5.1959 133.9252 6.8565 105.4859 5.1569 131.4007 5.5281 122.2721 5.78 115.2121 5.1113 162.2702 6.021 99.1428 5.927 115.4986 5.0451 166.7545 5.5649 118.5486 5.2421 173.3839 5.0928 167.1206 5.4428 121.5565 6.0337 112.2131 5.2749 144.7819 5.0974 179.2177 5.8023 114.2919 5.6225 105.159 5.4934 123.1388 5.2201 134.4956 5.3094 135.4386 5.1393 146.0711 5.7057 120.433 5.2194 170.6325 5.1538 164.3982 5.3033 103.9224 5.1527 140.8839 5.2543 93.8688 5.1997 159.594 5.1579 147.9568 5.459 120.6337 5.2056 167.0487 5.5516 124.441 5.1013 135.6258 6.6108 109.9218 5.8689 111.0359 5.124 155.7633 5.1631 150.0874 5.2102 140.9895 5.9947 112.4021 6.908 103.4424 5.1158 174.1792 5.4062 161.1779 5.2072 142.5093 5.208 133.5243 5.0839 162.6488 5.2471 155.378
0.1157 5.2504 148.598 5.3819 150.1339 5.2163 169.6328 5.442 134.3076 7.5308 105.8144 5.323 131.8196 5.8759 122.668 6.6798 115.6265 5.1346 162.7055 7.069 99.5123 6.7007 115.8744 5.2022 167.1676 6.0456 118.9317 5.5255 173.787 5.2255 167.5106 5.6639 121.9719 6.6838 112.5731 5.5483 145.1709 5.244 179.6385 6.4146 114.6257 6.0518 105.5316 6.1268 123.5857 5.3527 134.9225 5.7168 135.8095 5.3361 146.4854 6.3356 120.7762 5.2903 171.0561 5.3179 164.8416 5.8125 104.3248 5.3317 141.3253 5.776 94.2904 5.3182 159.9921 5.2814 148.3485 5.7527 121.0468 5.2925 167.4907 5.8964 124.8067 5.34 136.072 7.2292 110.2317 6.3297 111.4128 5.3429 156.1559 5.2809 150.4805 5.4868 141.3519 6.965 112.7714 8.0915 103.782 5.2079 174.6102 5.7009 161.6019 5.4823 142.9507 5.3517 133.9352 5.2186 163.0524 5.3157 155.834
0.12 5.4397 148.9841 5.817 150.5377 5.5283 170.0316 6.0381 134.6637 8.1368 106.1103 5.6206 132.196 6.7051 123.0219 7.9057 116.04 5.2317 163.095 8.1157 99.851 7.8617 116.2298 5.5008 167.5447 6.8303 119.2889 6.0036 174.187 5.4 167.8673 6.0436 122.337 7.4888 112.8956 6.1869 145.5494 5.3716 180.0302 7.3621 114.9342 6.7758 105.8564 7.1614 124.0311 5.7208 135.3148 6.5325 136.1749 5.8506 146.8601 7.3389 121.1062 5.4694 171.4458 5.7717 165.2603 6.9988 104.6959 5.7859 141.7123 7.1094 94.6825 5.7557 160.3644 5.6095 148.7095 6.2602 121.4061 5.5024 167.8982 6.4465 125.1368 5.7649 136.483 7.9909 110.5105 7.1005 111.7563 5.6262 156.5124 5.6011 150.8431 6.0945 141.694 8.2999 113.124 9.5128 104.0998 5.325 174.9989 6.2991 162.026 6.2236 143.3746 5.5825 134.3105 5.4808 163.4223 5.5902 156.2503
0.1243 5.8315 149.3527 6.5834 150.9446 6.0045 170.4256 7.0507 135.0183 8.8304 106.3787 6.0792 132.5361 7.7274 123.3537 9.3745 116.4787 5.4602 163.4506 9.3605 100.1568 9.3024 116.5876 5.8348 167.9042 7.8821 119.6549 6.5845 174.5994 5.748 168.203 6.6714 122.6684 8.56 113.1968 6.9376 145.9355 5.6273 180.39 8.4039 115.2542 7.7622 106.1482 8.4519 124.495 6.4028 135.7014 7.5801 136.549 6.5773 147.2265 8.7129 121.445 5.7937 171.8193 6.4954 165.6791 8.6742 105.0428 6.481 142.0597 9.2293 95.0457 6.3603 160.7535 6.1114 149.0629 6.9931 121.731 5.8854 168.2941 7.3317 125.4392 6.4586 136.8466 9.1646 110.7727 8.189 112.0803 6.1664 156.8434 6.0985 151.1994 7.003 142.0369 9.8331 113.4853 11.2447 104.4184 5.5987 175.3516 6.9887 162.4644 7.2325 143.7982 6.1086 134.6642 5.8837 163.779 6.083 156.6673
0.1285 6.7362 149.7228 7.5329 151.3846 6.5817 170.8344 7.9851 135.4208 9.9703 106.6274 6.9019 132.8513 8.9954 123.6729 10.8753 116.9246 5.8508 163.7876 10.7844 100.4525 10.7764 116.9655 6.2908 168.2546 9.2225 120.0272 7.1175 175.0197 6.3044 168.552 7.5989 122.981 9.6833 113.5097 7.687 146.3363 5.9945 180.7455 9.4738 115.5833 9.0035 106.4213 9.7998 124.9679 7.4925 136.094 8.6929 136.9317 7.4359 147.6051 10.4729 121.7894 6.3702 172.1985 7.3042 166.1351 10.5809 105.4013 7.3917 142.3903 11.9008 95.4146 6.9721 161.1631 6.7711 149.4257 7.9584 122.0429 6.4827 168.6983 8.3558 125.7584 7.2746 137.2025 10.7657 111.0312 9.5466 112.4086 6.7114 157.2032 6.7479 151.5648 8.3212 142.3917 11.2972 113.8641 13.1537 104.7531 6.0151 175.695 7.5793 162.9146 8.3451 144.2417 7.3086 135.0179 6.3947 164.1416 6.8761 157.0977
0.1328 7.8675 150.1329 8.4136 151.8393 7.1213 171.2468 9.3885 135.8073 11.943 106.8879 8.5422 133.1706 10.5741 124.0036 12.0498 117.3506 6.6338 164.1251 12.4474 100.7486 12.8488 117.3501 6.8882 168.619 11.1685 120.3983 7.4286 175.4295 6.872 168.931 9.1501 123.291 11.1396 113.8331 8.4539 146.7389 6.4292 181.112 11.1924 115.9176 10.7596 106.6874 10.9312 125.4266 9.1035 136.4865 9.7657 137.3042 8.6074 147.991 12.4824 122.1235 7.1955 172.6034 7.8202 166.6013 12.8843 105.7712 8.5207 142.7234 14.783 95.7854 7.579 161.5697 7.8626 149.797 9.2432 122.3588 7.3171 169.1137 9.715 126.1012 8.1939 137.5711 12.8046 111.2917 11.5035 112.7509 7.5214 157.5703 7.7576 151.939 9.7447 142.7673 13.0543 114.2466 15.7178 105.0972 6.5232 176.0468 7.9086 163.3538 9.5289 144.6823 8.6341 135.421 7.3229 164.5159 7.8525 157.5306
0.1371 8.7192 150.5371 9.1086 152.2437 7.4649 171.6445 10.7415 136.1543 14.009 107.1534 9.9938 133.5256 12.1117 124.3378 12.7281 117.7384 7.2786 164.5124 14.1616 101.053 14.6511 117.7089 7.4153 168.9845 13.1378 120.7378 7.4999 175.8017 7.3187 169.2933 11.0636 123.6216 12.5448 114.1538 9.0891 147.1107 6.8173 181.4829 12.9812 116.2191 13.0018 106.9707 11.6413 125.8429 10.6854 136.8634 10.4805 137.6461 9.6745 148.3561 14.283 122.4287 7.5301 173.0355 8.0874 167.0263 15.1279 106.1198 9.8619 143.068 17.5024 96.1431 7.9788 161.9472 9.0081 150.1541 10.9365 122.6795 7.9776 169.5517 11.1186 126.4224 9.0707 137.9502 14.8966 111.5513 13.8074 113.0803 8.2394 157.9256 8.7034 152.2992 10.9095 143.101 14.607 114.5915 17.733 105.4294 7.0748 176.4061 7.915 163.7547 10.5327 145.0981 9.8024 135.799 7.8321 164.9212 8.6465 157.9496
0.1414 9.8307 150.906 9.9036 152.5998 7.8582 172.0126 12.4472 136.4621 16.5186 107.4162 12.0033 133.8589 14.205 124.6662 13.9215 118.0738 7.867 164.8937 16.583 101.3629 16.4979 118.0202 8.071 169.3405 15.3628 121.0406 7.4371 176.1269 7.9533 169.6361 13.041 123.9868 14.6613 114.4647 9.7103 147.4571 7.2476 181.848 15.1276 116.4884 15.0026 107.2967 12.7043 126.2038 12.7885 137.2172 11.4721 137.9446 11.1069 148.6979 16.288 122.6966 7.8718 173.4165 8.3066 167.404 17.4396 106.4413 11.4023 143.4495 19.8624 96.4723 8.5559 162.2864 10.3713 150.5063 12.9174 123.0469 8.2451 169.9706 13.1376 126.7281 10.8189 138.3329 17.3657 111.806 16.0542 113.4196 9.3138 158.2628 10.1363 152.6426 12.32 143.388 16.6029 114.8944 19.7562 105.7024 7.7176 176.7762 7.7949 164.0997 11.2347 145.4797 11.4023 136.1496 8.5077 165.2861 9.4638 158.339
0.1457 11.0757 151.2221 10.7648 152.887 8.7052 172.3256 14.067 136.7062 19.1458 107.6548 14.3999 134.1565 16.6609 124.9564 15.2215 118.3193 8.9266 165.2355 19.2347 101.6526 18.184 118.2495 9.1999 169.6647 17.4571 121.2874 7.51 176.3868 8.8482 169.9347 15.4186 124.2901 17.0271 114.7323 10.6407 147.7066 7.8773 182.1962 17.2009 116.7049 17.4155 107.5674 13.9688 126.4693 14.3838 137.5357 12.7607 138.1738 12.928 148.9847 17.9018 122.9107 8.1335 173.7488 8.8784 167.7131 19.6094 106.7065 13.1486 143.7928 21.9476 96.7456 9.3025 162.565 11.4762 150.806 15.0911 123.362 8.4738 170.3114 15.3923 126.9899 12.6547 138.7035 19.7901 112.0307 18.0765 113.69 10.6392 158.5573 11.071 152.951 13.8084 143.615 18.1274 115.1346 21.359 105.9117 8.0705 177.1551 7.9201 164.3696 12.207 145.7639 13.2726 136.4505 9.431 165.5885 10.2775 158.6817
0.15 12.4864 151.4789 11.6589 153.0981 9.836 172.5667 15.313 136.8857 21.5563 107.8628 16.8945 134.4175 18.9502 125.2005 15.0035 118.4659 10.458 165.5259 20.997 101.9029 18.6875 118.4021 10.4367 169.9552 18.7885 121.4703 8.2136 176.5775 9.9247 170.1824 17.8271 124.5422 19.1887 114.9483 11.5041 147.8746 8.4485 182.5132 18.4445 116.86 19.7888 107.7904 14.1614 126.6369 15.6309 137.7733 13.4952 138.3287 14.2517 149.2216 18.2169 123.0418 8.6471 174.0221 9.6651 167.9432 20.9764 106.9037 15.0473 144.0633 23.0377 96.9463 10.1389 162.7752 12.6705 151.0268 17.3315 123.6081 9.0113 170.5876 17.3213 127.199 14.4015 138.997 21.8969 112.2155 19.4025 113.8826 12.1682 158.8 12.1602 153.1722 15.0037 143.7759 18.3447 115.2745 21.4217 106.0512 8.9886 177.4395 8.4686 164.5653 13.0969 145.9619 15.057 136.6901 10.5279 165.8285 10.941 158.9695
0.1543 13.4208 151.6585 11.8726 153.2243 10.7287 172.7417 14.6832 136.9812 22.95 108.0301 18.9514 134.6302 19.6137 125.3858 10.7394 118.4518 11.9949 165.7607 21.252 102.0601 16.1472 118.4427 11.5678 170.1699 17.5472 121.5601 8.9914 176.7014 11.1805 170.3656 19.522 124.7393 19.4411 115.1053 10.9917 147.9574 9.2395 182.7317 16.5873 116.9289 21.119 107.9602 11.0804 126.6574 15.4195 137.9058 11.7905 138.3789 14.744 149.3515 15.7046 123.0636 9.4631 174.2251 10.4092 168.0924 18.0574 107.0059 16.6602 144.2678 18.865 97.044 10.7247 162.9141 13.3058 151.169 18.8043 123.7932 9.7808 170.7867 18.1132 127.3384 15.808 139.2056 21.7359 112.3528 18.3294 113.98 13.657 158.9789 12.7626 153.3126 14.8489 143.8586 15.0456 115.2905 18.0348 106.0725 10.0168 177.662 8.5972 164.6748 12.5858 146.06 15.7936 136.8518 11.6727 165.998 11.358 159.139
0.1585 12.5909 151.7311 9.7382 153.21 10.9926 172.8071 12.4599 136.9114 20.731 108.1247 18.5279 134.7714 17.4329 125.4362 7.6016 118.0052 13.1132 165.93 17.4074 102.0958 15.4744 118.227 12.5706 170.2967 15.3116 121.4385 9.2055 176.7267 12.0673 170.4743 17.9955 124.8499 16.1346 115.1262 9.5382 147.8762 10.254 182.8861 14.9306 116.7898 17.8779 108.0416 9.7551 126.3062 12.6766 137.8818 11.6882 138.2151 13.5262 149.3606 14.8715 122.85 9.8551 174.3375 9.813 168.1347 14.4073 106.7968 16.6707 144.3924 15.3332 96.7732 9.1971 162.9434 11.7486 151.2 17.1505 123.8883 9.85 170.8855 15.547 127.3668 15.1599 139.3188 18.5198 112.3648 15.8666 113.8921 13.9779 159.0838 11.2999 153.3422 13.7054 143.8081 13.8654 115.0081 16.3798 105.8188 11.0869 177.821 7.4481 164.6326 11.5229 145.9837 13.8096 136.8889 12.0198 166.0822 10.2306 159.1798
0.1628 12.4871 151.6178 9.0174 152.9139 11.7073 172.748 11.0192 136.5962 19.1454 107.9895 15.3725 134.7331 16.8789 125.268 2.1332 117.3767 12.326 165.9976 15.0898 101.828 12.4641 117.8948 12.3247 170.3306 12.7619 121.0942 9.8334 176.6303 11.9233 170.4881 15.7362 124.7409 14.7524 114.875 8.4767 147.585 10.5705 182.9564 12.0143 116.4749 15.9557 107.8512 6.0989 125.7909 11.1384 137.5506 9.7771 137.9436 13.0856 149.1666 11.9088 122.5334 9.5297 174.3223 9.9319 167.9794 8.3296 106.2716 14.3521 144.3668 8.3482 96.1853 8.9564 162.7341 11.5844 151.0208 14.9102 123.7627 9.5145 170.8364 14.8802 127.1639 12.6867 139.2464 16.5199 112.1472 13.4535 113.5775 13.588 159.0615 11.1647 153.1655 13.1259 143.6066 9.9515 114.5977 12.4557 105.4458 11.0743 177.8921 7.0659 164.3762 10.538 145.6995 13.1475 136.6818 12.0544 166.0427 9.9582 158.9878
0.1671 11.3153 151.3947 6.8364 152.4958 12.7415 172.6262 8.0998 136.1911 16.1045 107.7379 13.1733 134.4043 14.2394 124.9917 -3.179 116.6884 12.2109 165.8756 10.7954 101.4167 10.5268 117.5257 12.5512 170.2278 9.4327 120.6611 10.4014 176.4744 12.198 170.3772 12.5029 124.3911 11.0119 114.502 6.7763 147.2107 11.1196 182.8982 8.6939 116.0858 11.38 107.495 2.7268 125.2248 7.5958 137.0868 9.7025 137.6388 11.6388 148.8784 9.7416 122.1846 9.4013 174.1611 9.6124 167.7298 1.654 105.6064 13.4674 144.0946 1.4919 95.4875 7.2003 162.4147 9.7907 150.741 11.7351 123.4035 9.6472 170.6429 11.8473 126.8498 10.9054 138.8904 12.7141 111.8239 9.5759 113.1664 13.385 158.913 9.5008 152.8896 11.9338 143.3403 6.685 114.1468 8.966 105.0303 11.6079 177.8204 5.9109 164.03 9.3749 145.3308 10.7191 136.3571 12.449 165.9089 8.7492 158.6846
0.1714 11.504 151.1228 5.1417 152.0575 13.8241 172.4788 4.6976 135.7572 13.0201 107.4389 9.0844 133.9521 12.9292 124.6774 -7.9882 116.0259 11.3245 165.6596 6.6748 100.9435 8.4749 117.1641 12.404 170.0559 5.7037 120.2056 11.4014 176.2957 12.2242 170.2101 8.298 123.9127 7.644 114.0829 5.159 146.8198 11.9684 182.7726 5.5707 115.6842 6.6177 107.0292 -0.8578 124.6722 4.388 136.579 8.1022 137.3358 11.351 148.5599 7.5651 121.8408 9.1762 173.9227 9.781 167.4541 -4.4066 104.9302 10.6161 143.7166 -4.9555 94.7913 6.9578 162.0597 9.9906 150.4289 7.3793 122.9424 9.3087 170.3948 9.9051 126.5001 7.5541 138.4165 8.9821 111.4611 6.5848 112.73 13.0064 158.7081 9.5994 152.5819 11.7957 143.0601 3.1938 113.7043 5.4732 104.6245 11.8204 177.6845 5.6569 163.6626 8.4029 144.9456 9.3968 135.9923 12.7748 165.7388 8.8329 158.3444
0.1757 10.3681 150.845 3.3527 151.6217 14.8181 172.3265 2.3497 135.3393 10.2829 107.1323 4.9613 133.4517 11.1651 124.3614 -11.7463 115.4275 11.4511 165.408 2.4195 100.4934 6.8576 116.8316 13.0817 169.8554 3.1362 119.7742 12.3682 176.1143 12.6494 170.0213 3.8394 123.4078 4.303 113.6677 3.5595 146.4426 12.9555 182.6265 2.4766 115.3032 1.9699 106.564 -3.6342 124.1692 1.5085 136.0815 8.0768 137.0531 10.0859 148.2468 5.6447 121.5242 9.2605 173.6599 9.6107 167.1768 -9.5343 104.3019 8.3378 143.2986 -9.8784 94.1501 5.5323 161.7092 8.3505 150.125 3.2331 122.4439 9.6367 170.129 7.5686 126.152 3.9823 137.9132 5.5306 111.1015 3.4607 112.326 12.9626 158.4837 8.3968 152.2789 10.3948 142.7985 0.4845 113.3041 3.0591 104.2578 12.4661 177.5134 4.559 163.3058 7.3514 144.5755 7.4424 135.6295 13.3667 165.5511 7.6371 158.0075
0.18 10.9841 150.5825 0.6848 151.2152 16.1006 172.1806 -0.191 134.9545 8.1619 106.842 1.0921 132.958 10.0049 124.0737 -14.6857 114.8891 10.6923 165.1521 -0.4991 100.0787 5.023 116.5438 13.4139 169.6634 0.2401 119.382 13.1998 175.939 13.2632 169.8312 0.1762 122.9236 1.8682 113.2892 2.1088 146.0948 14.1271 182.4754 0.1285 114.9636 -1.8123 106.1316 -5.4645 123.7132 -1.1135 135.6367 6.7612 136.798 10.0359 147.9575 3.9136 121.2444 9.236 173.4011 9.8943 166.9136 -12.9871 103.735 5.8663 142.8847 -13.1784 93.5781 5.1489 161.3813 8.6023 149.8461 -0.3503 121.9674 9.4729 169.869 5.8678 125.8288 0.3986 137.411 3.1051 110.7734 1.0462 111.954 12.8074 158.2637 8.5418 152.0074 10.2321 142.5558 -1.2726 112.9446 1.0823 103.9458 13.296 177.3329 4.0531 162.9713 6.607 144.2349 6.0321 135.2924 14.0227 165.3668 8.4562 157.6928
0.1843 9.9626 150.3494 -0.4139 150.848 17.6394 172.0475 -2.1067 134.6034 5.8803 106.5999 -1.5085 132.5132 8.8492 123.8253 -17.0534 114.4081 11.5234 164.91 -3.0631 99.7059 3.5329 116.293 14.3203 169.4784 -1.5689 119.0303 13.8762 175.7729 14.3621 169.6545 -2.8849 122.4815 -0.2913 112.9693 0.4182 145.7871 15.3558 182.3257 -1.5572 114.6593 -4.9301 105.7442 -7.5193 123.3022 -3.5275 135.2418 6.3511 136.5673 8.9504 147.7089 2.2648 120.9935 9.52 173.1612 9.8979 166.6738 -15.6322 103.2373 3.8746 142.5009 -15.7138 93.0781 3.9587 161.0819 7.1476 149.5943 -3.5676 121.5346 10.0032 169.6301 3.8782 125.545 -1.9232 136.9538 0.7106 110.5008 -0.8505 111.624 13.3476 158.0641 7.3884 151.7597 9.0111 142.335 -2.8046 112.621 -0.6192 103.6552 14.2156 177.1584 3.1366 162.6627 5.431 143.9367 4.9787 134.992 14.7647 165.1995 6.6848 157.4298
0.1885 10.6468 150.1463 -1.4991 150.5152 18.3314 171.9361 -3.5996 134.2834 4.6695 106.386 -3.623 132.1281 7.7958 123.605 -19.159 113.977 10.9563 164.7099 -4.6878 99.3811 2.6846 116.056 14.6196 169.3142 -2.9855 118.7125 14.4478 175.6195 14.9384 169.5011 -4.4369 122.0887 -1.4172 112.6848 -0.9865 145.5101 16.768 182.1876 -3.2431 114.3877 -6.2978 105.4042 -8.9606 122.9291 -5.0941 134.8774 5.2805 136.361 8.8105 147.4832 0.8459 120.7677 9.6659 172.9488 9.7847 166.4552 -17.1018 102.8041 1.9503 142.1581 -17.4718 92.643 3.2206 160.811 7.4043 149.3672 -5.4596 121.1486 9.9425 169.4168 3.3546 125.3053 -4.0287 136.5458 -0.9827 110.2483 -2.4666 111.3294 13.2997 157.9046 7.592 151.5363 8.634 142.1335 -4.1191 112.3358 -2.2646 103.3915 15.1664 177.001 2.3618 162.3779 4.3116 143.6599 4.0723 134.7312 15.3908 165.0551 7.9058 157.1836
0.1928 9.7188 149.9664 -3.0507 150.204 18.7727 171.8384 -5.0348 133.992 3.721 106.198 -5.5458 131.7761 7.0685 123.4136 -20.8321 113.5877 11.3857 164.539 -5.9088 99.0994 1.332 115.8371 15.3543 169.1728 -4.0731 118.4273 14.3055 175.4752 15.3541 169.3811 -6.3068 121.7674 -2.9509 112.4276 -2.5327 145.2436 17.7706 182.0655 -4.6866 114.1402 -7.5272 105.1358 -10.4864 122.5814 -6.2687 134.5494 4.5234 136.1679 7.6873 147.2765 -0.5515 120.5604 10.0534 172.7593 9.6074 166.2546 -19.0513 102.438 1.5029 141.8592 -18.8829 92.2829 2.3218 160.5668 5.9725 149.1659 -6.4898 120.8147 10.1408 169.2268 2.351 125.0987 -5.4637 136.1829 -2.132 110.0219 -3.593 111.0673 13.2856 157.7626 6.2705 151.3366 7.4101 141.9492 -5.9575 112.0734 -3.7343 103.1513 16.2072 176.8658 1.0877 162.1093 2.767 143.3994 3.5089 134.5046 16.1177 164.9304 5.6559 156.9611
0.1971 10.0223 149.8186 -4.7572 149.9146 18.9991 171.7457 -6.4478 133.7235 2.8236 106.0354 -6.9504 131.461 6.1422 123.2417 -22.4171 113.2286 11.0416 164.3824 -6.8276 98.8544 -0.2084 115.6285 15.4055 169.0523 -5.5958 118.1732 14.1093 175.3389 15.475 169.269 -7.6155 121.4659 -3.9758 112.198 -3.7946 144.9878 18.3733 181.9609 -5.5796 113.9165 -8.6892 104.8847 -12.374 122.2597 -7.9093 134.2522 2.9469 135.9849 7.3004 147.0858 -1.7251 120.3548 9.8018 172.5945 9.2449 166.0668 -20.3408 102.0935 0.1309 141.6065 -20.097 91.952 1.1611 160.3368 6.1244 148.983 -7.8903 120.5394 10.0146 169.0549 1.466 124.9024 -6.0564 135.8625 -3.0427 109.8212 -4.5523 110.8316 13.1411 157.6319 6.315 151.1543 6.6919 141.776 -7.4098 111.8201 -5.0428 102.9268 17.201 176.76 -0.5673 161.8519 1.8043 143.1555 2.4772 134.3089 16.141 164.8217 6.8014 156.7568
0.2014 8.7408 149.6689 -6.5072 149.6439 18.6021 171.6571 -8.1359 133.472 2.1441 105.894 -8.0793 131.1843 5.0111 123.0863 -23.5532 112.8939 11.2224 164.2443 -7.2249 98.6434 -1.0598 115.4286 15.4364 168.9448 -6.9786 117.9274 13.7979 175.2083 15.3572 169.1652 -8.7027 121.1981 -4.7398 111.9923 -4.8732 144.7468 19.0211 181.8738 -6.8599 113.7081 -9.6765 104.6617 -13.4641 121.9564 -8.864 133.9776 1.6497 135.8087 6.1784 146.9054 -3.011 120.1581 9.5622 172.4417 8.7967 165.8856 -21.4815 101.7795 -1.1959 141.3631 -21.3213 91.6471 0.0784 160.1203 4.544 148.8129 -9.2497 120.2756 9.8648 168.8969 0.4043 124.7231 -7.4836 135.5907 -4.0817 109.6419 -5.5614 110.6162 12.7971 157.5107 4.887 150.9861 5.5859 141.6089 -8.5485 111.5807 -6.2833 102.7139 17.135 176.6725 -2.1295 161.6094 -0.035 142.9177 1.4954 134.118 15.8026 164.7267 4.2247 156.5599
0.2057 9.119 149.5242 -7.4428 149.3854 18.2932 171.5687 -9.2184 133.2353 1.7437 105.7693 -8.755 130.9368 4.1927 122.944 -24.3309 112.5929 10.7956 164.1185 -8.2163 98.4601 -2.133 115.2395 15.2666 168.8475 -8.1442 117.6929 13.486 175.0822 14.9377 169.0659 -9.4306 120.9591 -5.3185 111.8026 -6.4033 144.5198 18.8522 181.805 -8.2711 113.5063 -10.6531 104.4652 -14.2604 121.6755 -10.0275 133.7196 0.8096 135.6378 5.3121 146.7321 -4.0043 119.974 9.1092 172.2869 8.4182 165.7089 -22.5532 101.4951 -2.3145 141.1422 -21.8745 91.3647 -1.4899 159.9088 4.1927 148.6505 -10.0392 120.0376 9.2457 168.7487 -0.7908 124.5538 -8.7242 135.3305 -5.0174 109.4775 -6.5449 110.4157 12.377 157.3947 4.6861 150.8237 4.0779 141.4483 -9.0341 111.3583 -7.1177 102.5121 17.1517 176.5837 -2.7641 161.3807 -0.9286 142.6921 0.2272 133.9334 15.369 164.6282 4.7661 156.3731
0.21 7.4879 149.3821 -8.094 149.143 17.9332 171.4812 -9.8958 133.0133 1.0635 105.6639 -9.3484 130.7189 3.5816 122.8097 -24.7299 112.3262 10.7472 164.002 -9.0254 98.2766 -2.9871 115.0617 14.7687 168.7549 -8.7057 117.4721 13.3414 174.9662 14.495 168.9665 -10.3343 120.7362 -6.2555 111.6235 -7.2519 144.3124 18.512 181.7251 -8.9478 113.3196 -11.2094 104.2869 -14.7836 121.4284 -11.1761 133.4733 0.6814 135.482 4.4679 146.5668 -4.7519 119.8062 8.7199 172.1356 8.0159 165.5429 -22.9212 101.2327 -3.3816 140.9352 -22.7053 91.1067 -2.7897 159.7115 3.2046 148.4956 -10.8434 119.8193 9.0472 168.5932 -1.4182 124.3925 -9.955 135.0839 -5.6721 109.3243 -7.6858 110.2247 11.8545 157.2805 3.5195 150.6655 3.5823 141.3006 -9.8299 111.1556 -7.8882 102.329 16.8222 176.4987 -3.1238 161.1721 -1.358 142.4814 -0.6218 133.7611 14.8692 164.5253 3.0136 156.1946
0.2142 8.0688 149.2457 -8.9362 148.9252 17.5938 171.3994 -10.7889 132.8101 0.0429 105.5502 -10.5896 130.5134 2.7245 122.6693 -24.7466 112.0968 9.9764 163.8918 -9.3988 98.1047 -3.5436 114.9057 14.3269 168.6554 -9.5173 117.2727 13.1488 174.8625 14.0217 168.8675 -10.9127 120.5321 -6.8886 111.4605 -7.7551 144.1247 18.0834 181.6445 -9.4041 113.1503 -11.7659 104.1221 -15.2111 121.2052 -11.7949 133.2523 -0.002 135.3416 3.6257 146.4141 -5.2485 119.6573 8.2375 171.9896 7.7011 165.3917 -23.4276 100.9977 -4.5065 140.7354 -22.8465 90.8759 -2.8715 159.5296 2.3582 148.3471 -11.482 119.6133 8.3782 168.4443 -2.5227 124.2379 -10.896 134.8519 -6.5567 109.1817 -8.3681 110.0449 11.4692 157.168 2.8871 150.5199 2.9292 141.1637 -10.4948 110.9776 -8.2558 102.1667 16.2801 176.4155 -3.6451 160.9823 -1.8728 142.2929 -1.4214 133.5907 14.4976 164.4257 3.7615 156.0245
